project_id,sov_line_id,material_total_cost,estimated_material_cost,material_overrun_ratio
PRJ-2018-025,PRJ-2018-025-SOV-09,1206395.6,0,2.0
PRJ-2018-025,PRJ-2018-025-SOV-10,735177.08,746500,0.985
PRJ-2018-025,PRJ-2018-025-SOV-11,268527.54,272600,0.985
PRJ-2018-025,PRJ-2018-025-SOV-12,289784.32,0,2.0
PRJ-2018-025,PRJ-2018-025-SOV-13,0.0,0,0.0
PRJ-2018-025,PRJ-2018-025-SOV-14,0.0,140700,0.0
PRJ-2018-025,PRJ-2018-025-SOV-15,0.0,100100,0.0
PRJ-2018-026,PRJ-2018-026-SOV-01,0.0,112700,0.0
PRJ-2018-026,PRJ-2018-026-SOV-02,0.0,43400,0.0
PRJ-2018-026,PRJ-2018-026-SOV-03,265972.72,241900,1.1
PRJ-2018-026,PRJ-2018-026-SOV-04,205678.29,187000,1.1
PRJ-2018-026,PRJ-2018-026-SOV-05,240938.37,219100,1.1
PRJ-2018-026,PRJ-2018-026-SOV-06,86583.01000000001,78700,1.1
PRJ-2018-026,PRJ-2018-026-SOV-07,473976.31,0,2.0
PRJ-2018-026,PRJ-2018-026-SOV-08,434414.18,0,2.0
PRJ-2018-026,PRJ-2018-026-SOV-09,396767.62,0,2.0
PRJ-2018-026,PRJ-2018-026-SOV-10,135813.91,123500,1.1
PRJ-2018-026,PRJ-2018-026-SOV-11,101430.16,92200,1.1
PRJ-2018-026,PRJ-2018-026-SOV-12,97759.12000000001,0,2.0
PRJ-2018-026,PRJ-2018-026-SOV-13,0.0,0,0.0
PRJ-2018-026,PRJ-2018-026-SOV-14,0.0,35100,0.0
PRJ-2018-026,PRJ-2018-026-SOV-15,0.0,19900,0.0
PRJ-2018-027,PRJ-2018-027-SOV-01,0.0,245700,0.0
PRJ-2018-027,PRJ-2018-027-SOV-02,0.0,158900,0.0
PRJ-2018-027,PRJ-2018-027-SOV-03,726706.46,654100,1.111
PRJ-2018-027,PRJ-2018-027-SOV-04,430806.88,387800,1.111
PRJ-2018-027,PRJ-2018-027-SOV-05,354768.37,319300,1.111
PRJ-2018-027,PRJ-2018-027-SOV-06,216467.09999999998,194800,1.111
PRJ-2018-027,PRJ-2018-027-SOV-07,1797400.3599999999,0,2.0
PRJ-2018-027,PRJ-2018-027-SOV-08,986438.63,0,2.0
PRJ-2018-027,PRJ-2018-027-SOV-09,846983.5900000001,0,2.0
PRJ-2018-027,PRJ-2018-027-SOV-10,367262.23,330600,1.111
PRJ-2018-027,PRJ-2018-027-SOV-11,262206.4,236000,1.111
PRJ-2018-027,PRJ-2018-027-SOV-12,175544.26,0,2.0
PRJ-2018-027,PRJ-2018-027-SOV-13,0.0,0,0.0
PRJ-2018-027,PRJ-2018-027-SOV-14,0.0,114900,0.0
PRJ-2018-027,PRJ-2018-027-SOV-15,0.0,72900,0.0
PRJ-2018-028,PRJ-2018-028-SOV-01,0.0,197000,0.0
PRJ-2018-028,PRJ-2018-028-SOV-02,0.0,68000,0.0
PRJ-2018-028,PRJ-2018-028-SOV-03,311146.97,288500,1.078
PRJ-2018-028,PRJ-2018-028-SOV-04,537015.33,497900,1.079
PRJ-2018-028,PRJ-2018-028-SOV-05,260667.64,241700,1.078
PRJ-2018-028,PRJ-2018-028-SOV-06,163625.23,151700,1.079
PRJ-2018-028,PRJ-2018-028-SOV-07,942015.75,0,2.0
PRJ-2018-028,PRJ-2018-028-SOV-08,937870.43,0,2.0
PRJ-2018-028,PRJ-2018-028-SOV-09,502076.02999999997,0,2.0
PRJ-2018-028,PRJ-2018-028-SOV-10,347627.07,322300,1.079
PRJ-2018-028,PRJ-2018-028-SOV-11,200407.13,185800,1.079
PRJ-2018-028,PRJ-2018-028-SOV-12,124169.0,0,2.0
PRJ-2018-028,PRJ-2018-028-SOV-13,0.0,0,0.0
PRJ-2018-028,PRJ-2018-028-SOV-14,0.0,100000,0.0
PRJ-2018-028,PRJ-2018-028-SOV-15,0.0,38200,0.0
PRJ-2018-029,PRJ-2018-029-SOV-01,0.0,226800,0.0
PRJ-2018-029,PRJ-2018-029-SOV-02,0.0,100000,0.0
PRJ-2018-029,PRJ-2018-029-SOV-03,264243.0,259800,1.017
PRJ-2018-029,PRJ-2018-029-SOV-04,420706.3,413600,1.017
PRJ-2018-029,PRJ-2018-029-SOV-05,249894.22999999998,245700,1.017
PRJ-2018-029,PRJ-2018-029-SOV-06,135914.05,133600,1.017
PRJ-2018-029,PRJ-2018-029-SOV-07,1190707.67,0,2.0
PRJ-2018-029,PRJ-2018-029-SOV-08,972094.96,0,2.0
PRJ-2018-029,PRJ-2018-029-SOV-09,569957.62,0,2.0
PRJ-2018-029,PRJ-2018-029-SOV-10,199688.66,196300,1.017
PRJ-2018-029,PRJ-2018-029-SOV-11,144146.06,141700,1.017
PRJ-2018-029,PRJ-2018-029-SOV-12,226563.99000000002,0,2.0
PRJ-2018-029,PRJ-2018-029-SOV-13,0.0,0,0.0
PRJ-2018-029,PRJ-2018-029-SOV-14,0.0,59900,0.0
PRJ-2018-029,PRJ-2018-029-SOV-15,0.0,25200,0.0
PRJ-2018-030,PRJ-2018-030-SOV-01,0.0,434300,0.0
PRJ-2018-030,PRJ-2018-030-SOV-02,0.0,131200,0.0
PRJ-2018-030,PRJ-2018-030-SOV-03,483918.48,506200,0.956
PRJ-2018-030,PRJ-2018-030-SOV-04,643133.22,672700,0.956
PRJ-2018-030,PRJ-2018-030-SOV-05,546174.09,571300,0.956
PRJ-2018-030,PRJ-2018-030-SOV-06,209108.71,218700,0.956
PRJ-2018-030,PRJ-2018-030-SOV-07,1995292.96,0,2.0
PRJ-2018-030,PRJ-2018-030-SOV-08,1082523.89,0,2.0
PRJ-2018-030,PRJ-2018-030-SOV-09,692101.98,0,2.0
PRJ-2018-030,PRJ-2018-030-SOV-10,437470.16000000003,457600,0.956
PRJ-2018-030,PRJ-2018-030-SOV-11,283633.81,296600,0.956
PRJ-2018-030,PRJ-2018-030-SOV-12,175667.13999999998,0,2.0
PRJ-2018-030,PRJ-2018-030-SOV-13,0.0,0,0.0
PRJ-2018-030,PRJ-2018-030-SOV-14,0.0,125000,0.0
PRJ-2018-030,PRJ-2018-030-SOV-15,0.0,125300,0.0
PRJ-2018-031,PRJ-2018-031-SOV-01,0.0,799100,0.0
PRJ-2018-031,PRJ-2018-031-SOV-02,0.0,334200,0.0
PRJ-2018-031,PRJ-2018-031-SOV-03,1072314.07,1104700,0.971
PRJ-2018-031,PRJ-2018-031-SOV-04,1972163.88,2031800,0.971
PRJ-2018-031,PRJ-2018-031-SOV-05,1213663.44,1250300,0.971
PRJ-2018-031,PRJ-2018-031-SOV-06,556949.75,573700,0.971
PRJ-2018-031,PRJ-2018-031-SOV-07,4829934.3100000005,0,2.0
PRJ-2018-031,PRJ-2018-031-SOV-08,2599732.62,0,2.0
PRJ-2018-031,PRJ-2018-031-SOV-09,2200244.38,0,2.0
PRJ-2018-031,PRJ-2018-031-SOV-10,1056006.8,1087900,0.971
PRJ-2018-031,PRJ-2018-031-SOV-11,482623.99,497200,0.971
PRJ-2018-031,PRJ-2018-031-SOV-12,956031.55,0,2.0
PRJ-2018-031,PRJ-2018-031-SOV-13,0.0,0,0.0
PRJ-2018-031,PRJ-2018-031-SOV-14,0.0,285000,0.0
PRJ-2018-031,PRJ-2018-031-SOV-15,0.0,237100,0.0
PRJ-2018-032,PRJ-2018-032-SOV-01,0.0,614200,0.0
PRJ-2018-032,PRJ-2018-032-SOV-02,0.0,242100,0.0
PRJ-2018-032,PRJ-2018-032-SOV-03,854328.39,867000,0.985
PRJ-2018-032,PRJ-2018-032-SOV-04,1051627.91,1067300,0.985
PRJ-2018-032,PRJ-2018-032-SOV-05,802570.6000000001,814500,0.985
PRJ-2018-032,PRJ-2018-032-SOV-06,422463.27999999997,428700,0.985
PRJ-2018-032,PRJ-2018-032-SOV-07,2545455.26,0,2.0
PRJ-2018-032,PRJ-2018-032-SOV-08,1740540.18,0,2.0
PRJ-2018-032,PRJ-2018-032-SOV-09,1633043.1199999999,0,2.0
PRJ-2018-032,PRJ-2018-032-SOV-10,416394.25,422600,0.985
PRJ-2018-032,PRJ-2018-032-SOV-11,307774.68,312300,0.986
PRJ-2018-032,PRJ-2018-032-SOV-12,357323.8,0,2.0
PRJ-2018-032,PRJ-2018-032-SOV-13,0.0,0,0.0
PRJ-2018-032,PRJ-2018-032-SOV-14,0.0,306400,0.0
PRJ-2018-032,PRJ-2018-032-SOV-15,0.0,183300,0.0
PRJ-2018-033,PRJ-2018-033-SOV-01,0.0,262300,0.0
PRJ-2018-033,PRJ-2018-033-SOV-02,0.0,139000,0.0
PRJ-2018-033,PRJ-2018-033-SOV-03,336899.67,338500,0.995
PRJ-2018-033,PRJ-2018-033-SOV-04,420090.49,422100,0.995
PRJ-2018-033,PRJ-2018-033-SOV-05,339140.47,340700,0.995
PRJ-2018-033,PRJ-2018-033-SOV-06,171961.45,172700,0.996
PRJ-2018-033,PRJ-2018-033-SOV-07,1217145.36,0,2.0
PRJ-2018-033,PRJ-2018-033-SOV-08,1075322.3199999998,0,2.0
PRJ-2018-033,PRJ-2018-033-SOV-09,544433.04,0,2.0
PRJ-2018-033,PRJ-2018-033-SOV-10,259973.13,261200,0.995
PRJ-2018-033,PRJ-2018-033-SOV-11,171585.16999999998,172400,0.995
PRJ-2018-033,PRJ-2018-033-SOV-12,200189.47,0,2.0
PRJ-2018-033,PRJ-2018-033-SOV-13,0.0,0,0.0
PRJ-2018-033,PRJ-2018-033-SOV-14,0.0,85700,0.0
PRJ-2018-033,PRJ-2018-033-SOV-15,0.0,37400,0.0
PRJ-2018-034,PRJ-2018-034-SOV-01,0.0,489500,0.0
PRJ-2018-034,PRJ-2018-034-SOV-02,0.0,104900,0.0
PRJ-2018-034,PRJ-2018-034-SOV-03,647177.27,582700,1.111
PRJ-2018-034,PRJ-2018-034-SOV-04,847207.89,762800,1.111
PRJ-2018-034,PRJ-2018-034-SOV-05,625864.85,563500,1.111
PRJ-2018-034,PRJ-2018-034-SOV-06,417764.42000000004,376100,1.111
PRJ-2018-034,PRJ-2018-034-SOV-07,1587544.51,0,2.0
PRJ-2018-034,PRJ-2018-034-SOV-08,1750523.6300000001,0,2.0
PRJ-2018-034,PRJ-2018-034-SOV-09,890229.8999999999,0,2.0
PRJ-2018-034,PRJ-2018-034-SOV-10,361128.21,325100,1.111
PRJ-2018-034,PRJ-2018-034-SOV-11,250451.4,225500,1.111
PRJ-2018-034,PRJ-2018-034-SOV-12,266212.18,0,2.0
PRJ-2018-034,PRJ-2018-034-SOV-13,0.0,0,0.0
PRJ-2018-034,PRJ-2018-034-SOV-14,0.0,133200,0.0
PRJ-2018-034,PRJ-2018-034-SOV-15,0.0,63900,0.0
PRJ-2018-035,PRJ-2018-035-SOV-01,0.0,211000,0.0
PRJ-2018-035,PRJ-2018-035-SOV-02,0.0,132100,0.0
PRJ-2018-035,PRJ-2018-035-SOV-03,423335.31,427500,0.99
PRJ-2018-035,PRJ-2018-035-SOV-04,464627.48,469200,0.99
PRJ-2018-035,PRJ-2018-035-SOV-05,523198.46,528400,0.99
PRJ-2018-035,PRJ-2018-035-SOV-06,218569.16999999998,220700,0.99
PRJ-2018-035,PRJ-2018-035-SOV-07,1430242.43,0,2.0
PRJ-2018-035,PRJ-2018-035-SOV-08,797377.77,0,2.0
PRJ-2018-035,PRJ-2018-035-SOV-09,625350.39,0,2.0
PRJ-2018-035,PRJ-2018-035-SOV-10,254766.4,257300,0.99
PRJ-2018-035,PRJ-2018-035-SOV-11,205810.28,207800,0.99
PRJ-2018-035,PRJ-2018-035-SOV-12,213658.39,0,2.0
PRJ-2018-035,PRJ-2018-035-SOV-13,0.0,0,0.0
PRJ-2018-035,PRJ-2018-035-SOV-14,0.0,92200,0.0
PRJ-2018-035,PRJ-2018-035-SOV-15,0.0,39700,0.0
PRJ-2018-036,PRJ-2018-036-SOV-01,0.0,630400,0.0
PRJ-2018-036,PRJ-2018-036-SOV-02,0.0,291000,0.0
PRJ-2018-036,PRJ-2018-036-SOV-03,1243809.02,1185400,1.049
PRJ-2018-036,PRJ-2018-036-SOV-04,1390483.72,1325200,1.049
PRJ-2018-036,PRJ-2018-036-SOV-05,945679.0499999999,901300,1.049
PRJ-2018-036,PRJ-2018-036-SOV-06,528256.04,503400,1.049
PRJ-2018-036,PRJ-2018-036-SOV-07,3050312.16,0,2.0
PRJ-2018-036,PRJ-2018-036-SOV-08,2329728.27,0,2.0
PRJ-2018-036,PRJ-2018-036-SOV-09,1367691.22,0,2.0
PRJ-2018-036,PRJ-2018-036-SOV-10,1079724.12,1029000,1.049
PRJ-2018-036,PRJ-2018-036-SOV-11,235865.08000000002,224800,1.049
PRJ-2018-036,PRJ-2018-036-SOV-12,483199.38,0,2.0
PRJ-2018-036,PRJ-2018-036-SOV-13,0.0,0,0.0
PRJ-2018-036,PRJ-2018-036-SOV-14,0.0,266900,0.0
PRJ-2018-036,PRJ-2018-036-SOV-15,0.0,155000,0.0
PRJ-2018-037,PRJ-2018-037-SOV-01,0.0,762800,0.0
PRJ-2018-037,PRJ-2018-037-SOV-02,0.0,227100,0.0
PRJ-2018-037,PRJ-2018-037-SOV-03,1267169.78,1322900,0.958
PRJ-2018-037,PRJ-2018-037-SOV-04,1475701.49,1540600,0.958
PRJ-2018-037,PRJ-2018-037-SOV-05,699813.4500000001,730600,0.958
PRJ-2018-037,PRJ-2018-037-SOV-06,717879.43,749400,0.958
PRJ-2018-037,PRJ-2018-037-SOV-07,3539871.49,0,2.0
PRJ-2018-037,PRJ-2018-037-SOV-08,3504078.81,0,2.0
PRJ-2018-037,PRJ-2018-037-SOV-09,1681220.92,0,2.0
PRJ-2018-037,PRJ-2018-037-SOV-10,877863.72,916500,0.958
PRJ-2018-037,PRJ-2018-037-SOV-11,343518.9,358600,0.958
PRJ-2018-037,PRJ-2018-037-SOV-12,564559.74,0,2.0
PRJ-2018-037,PRJ-2018-037-SOV-13,0.0,0,0.0
PRJ-2018-037,PRJ-2018-037-SOV-14,0.0,272100,0.0
PRJ-2018-037,PRJ-2018-037-SOV-15,0.0,153900,0.0
PRJ-2018-038,PRJ-2018-038-SOV-01,0.0,222900,0.0
PRJ-2018-038,PRJ-2018-038-SOV-02,0.0,154800,0.0
PRJ-2018-038,PRJ-2018-038-SOV-03,274179.1,275400,0.996
PRJ-2018-038,PRJ-2018-038-SOV-04,433859.48,435900,0.995
PRJ-2018-038,PRJ-2018-038-SOV-05,349385.05,351000,0.995
PRJ-2018-038,PRJ-2018-038-SOV-06,188652.88,189500,0.996
PRJ-2018-038,PRJ-2018-038-SOV-07,952784.55,0,2.0
PRJ-2018-038,PRJ-2018-038-SOV-08,923816.87,0,2.0
PRJ-2018-038,PRJ-2018-038-SOV-09,565136.5,0,2.0
PRJ-2018-038,PRJ-2018-038-SOV-10,335991.25,337500,0.996
PRJ-2018-038,PRJ-2018-038-SOV-11,170392.3,171100,0.996
PRJ-2018-038,PRJ-2018-038-SOV-12,140138.03,0,2.0
PRJ-2018-038,PRJ-2018-038-SOV-13,0.0,0,0.0
PRJ-2018-038,PRJ-2018-038-SOV-14,0.0,85000,0.0
PRJ-2018-038,PRJ-2018-038-SOV-15,0.0,34100,0.0
PRJ-2018-039,PRJ-2018-039-SOV-01,0.0,132100,0.0
PRJ-2018-039,PRJ-2018-039-SOV-02,0.0,32600,0.0
PRJ-2018-039,PRJ-2018-039-SOV-03,225873.61,222300,1.016
PRJ-2018-039,PRJ-2018-039-SOV-04,155678.8,153200,1.016
PRJ-2018-039,PRJ-2018-039-SOV-05,154623.81,152200,1.016
PRJ-2018-039,PRJ-2018-039-SOV-06,61645.979999999996,60600,1.017
PRJ-2018-039,PRJ-2018-039-SOV-07,619930.12,0,2.0
PRJ-2018-039,PRJ-2018-039-SOV-08,418691.7,0,2.0
PRJ-2018-039,PRJ-2018-039-SOV-09,361594.18,0,2.0
PRJ-2018-039,PRJ-2018-039-SOV-10,137177.27,135000,1.016
PRJ-2018-039,PRJ-2018-039-SOV-11,77887.38,76600,1.017
PRJ-2018-039,PRJ-2018-039-SOV-12,102797.27,0,2.0
PRJ-2018-039,PRJ-2018-039-SOV-13,0.0,0,0.0
PRJ-2018-039,PRJ-2018-039-SOV-14,0.0,57200,0.0
PRJ-2018-039,PRJ-2018-039-SOV-15,0.0,30900,0.0
PRJ-2018-040,PRJ-2018-040-SOV-01,0.0,361300,0.0
PRJ-2018-040,PRJ-2018-040-SOV-02,0.0,162500,0.0
PRJ-2018-040,PRJ-2018-040-SOV-03,903933.1799999999,823800,1.097
PRJ-2018-040,PRJ-2018-040-SOV-04,631917.51,575900,1.097
PRJ-2018-040,PRJ-2018-040-SOV-05,722161.93,658100,1.097
PRJ-2018-040,PRJ-2018-040-SOV-06,431598.72,393300,1.097
PRJ-2018-040,PRJ-2018-040-SOV-07,2020199.53,0,2.0
PRJ-2018-040,PRJ-2018-040-SOV-08,1484212.4,0,2.0
PRJ-2018-040,PRJ-2018-040-SOV-09,1431240.8699999999,0,2.0
PRJ-2018-040,PRJ-2018-040-SOV-10,521517.22000000003,475300,1.097
PRJ-2018-040,PRJ-2018-040-SOV-11,268061.49,244300,1.097
PRJ-2018-040,PRJ-2018-040-SOV-12,262064.81,0,2.0
PRJ-2018-040,PRJ-2018-040-SOV-13,0.0,0,0.0
PRJ-2018-040,PRJ-2018-040-SOV-14,0.0,162800,0.0
PRJ-2018-040,PRJ-2018-040-SOV-15,0.0,74600,0.0
PRJ-2018-041,PRJ-2018-041-SOV-01,0.0,817800,0.0
PRJ-2018-041,PRJ-2018-041-SOV-02,0.0,284400,0.0
PRJ-2018-041,PRJ-2018-041-SOV-03,1542583.24,1440600,1.071
PRJ-2018-041,PRJ-2018-041-SOV-04,1849335.24,1727100,1.071
PRJ-2018-041,PRJ-2018-041-SOV-05,862258.8200000001,805300,1.071
PRJ-2018-041,PRJ-2018-041-SOV-06,702496.52,656000,1.071
PRJ-2018-041,PRJ-2018-041-SOV-07,4337238.2299999995,0,2.0
PRJ-2018-041,PRJ-2018-041-SOV-08,3882636.5,0,2.0
PRJ-2018-041,PRJ-2018-041-SOV-09,2991439.67,0,2.0
PRJ-2018-041,PRJ-2018-041-SOV-10,1429322.73,1334900,1.071
PRJ-2018-041,PRJ-2018-041-SOV-11,377762.29,352800,1.071
PRJ-2018-041,PRJ-2018-041-SOV-12,576364.85,0,2.0
PRJ-2018-041,PRJ-2018-041-SOV-13,0.0,0,0.0
PRJ-2018-041,PRJ-2018-041-SOV-14,0.0,380200,0.0
PRJ-2018-041,PRJ-2018-041-SOV-15,0.0,199400,0.0
PRJ-2018-042,PRJ-2018-042-SOV-01,0.0,291200,0.0
PRJ-2018-042,PRJ-2018-042-SOV-02,0.0,209800,0.0
PRJ-2018-042,PRJ-2018-042-SOV-03,611052.7,602400,1.014
PRJ-2018-042,PRJ-2018-042-SOV-04,450685.22,444300,1.014
PRJ-2018-042,PRJ-2018-042-SOV-05,428019.31,421900,1.015
PRJ-2018-042,PRJ-2018-042-SOV-06,353104.39,348100,1.014
PRJ-2018-042,PRJ-2018-042-SOV-07,1915958.6900000002,0,2.0
PRJ-2018-042,PRJ-2018-042-SOV-08,907730.84,0,2.0
PRJ-2018-042,PRJ-2018-042-SOV-09,799514.0800000001,0,2.0
PRJ-2018-042,PRJ-2018-042-SOV-10,437530.54000000004,431300,1.014
PRJ-2018-042,PRJ-2018-042-SOV-11,206239.74,203300,1.014
PRJ-2018-042,PRJ-2018-042-SOV-12,342745.83,0,2.0
PRJ-2018-042,PRJ-2018-042-SOV-13,0.0,0,0.0
PRJ-2018-042,PRJ-2018-042-SOV-14,0.0,130100,0.0
PRJ-2018-042,PRJ-2018-042-SOV-15,0.0,117000,0.0
PRJ-2018-043,PRJ-2018-043-SOV-01,0.0,222200,0.0
PRJ-2018-043,PRJ-2018-043-SOV-02,0.0,82100,0.0
PRJ-2018-043,PRJ-2018-043-SOV-03,295636.94,307000,0.963
PRJ-2018-043,PRJ-2018-043-SOV-04,237076.56,246200,0.963
PRJ-2018-043,PRJ-2018-043-SOV-05,167245.43,173600,0.963
PRJ-2018-043,PRJ-2018-043-SOV-06,89164.39,92500,0.964
PRJ-2018-043,PRJ-2018-043-SOV-07,663801.8999999999,0,2.0
PRJ-2018-043,PRJ-2018-043-SOV-08,610790.29,0,2.0
PRJ-2018-043,PRJ-2018-043-SOV-09,495215.44,0,2.0
PRJ-2018-043,PRJ-2018-043-SOV-10,187610.75,194800,0.963
PRJ-2018-043,PRJ-2018-043-SOV-11,89384.67,92800,0.963
PRJ-2018-043,PRJ-2018-043-SOV-12,116860.3,0,2.0
PRJ-2018-043,PRJ-2018-043-SOV-13,0.0,0,0.0
PRJ-2018-043,PRJ-2018-043-SOV-14,0.0,72900,0.0
PRJ-2018-043,PRJ-2018-043-SOV-15,0.0,26600,0.0
PRJ-2018-044,PRJ-2018-044-SOV-01,0.0,127800,0.0
PRJ-2018-044,PRJ-2018-044-SOV-02,0.0,51300,0.0
PRJ-2018-044,PRJ-2018-044-SOV-03,314673.51,306100,1.028
PRJ-2018-044,PRJ-2018-044-SOV-04,336948.22,327800,1.028
PRJ-2018-044,PRJ-2018-044-SOV-05,286579.16,278800,1.028
PRJ-2018-044,PRJ-2018-044-SOV-06,121638.97,118300,1.028
PRJ-2018-044,PRJ-2018-044-SOV-07,919127.63,0,2.0
PRJ-2018-044,PRJ-2018-044-SOV-08,412602.82999999996,0,2.0
PRJ-2018-044,PRJ-2018-044-SOV-09,398274.46,0,2.0
PRJ-2018-044,PRJ-2018-044-SOV-10,170926.81,166200,1.028
PRJ-2018-044,PRJ-2018-044-SOV-11,109993.18,107000,1.028
PRJ-2018-044,PRJ-2018-044-SOV-12,92384.17,0,2.0
PRJ-2018-044,PRJ-2018-044-SOV-13,0.0,0,0.0
PRJ-2018-044,PRJ-2018-044-SOV-14,0.0,48500,0.0
PRJ-2018-044,PRJ-2018-044-SOV-15,0.0,40900,0.0
PRJ-2018-045,PRJ-2018-045-SOV-01,0.0,111700,0.0
PRJ-2018-045,PRJ-2018-045-SOV-02,0.0,39600,0.0
PRJ-2018-045,PRJ-2018-045-SOV-03,135708.19,134600,1.008
PRJ-2018-045,PRJ-2018-045-SOV-04,158851.29,157600,1.008
PRJ-2018-045,PRJ-2018-045-SOV-05,163381.03,162100,1.008
PRJ-2018-045,PRJ-2018-045-SOV-06,95084.83,94300,1.008
PRJ-2018-045,PRJ-2018-045-SOV-07,491512.77,0,2.0
PRJ-2018-045,PRJ-2018-045-SOV-08,291332.97,0,2.0
PRJ-2018-045,PRJ-2018-045-SOV-09,295508.94,0,2.0
PRJ-2018-045,PRJ-2018-045-SOV-10,147140.89,146000,1.008
PRJ-2018-045,PRJ-2018-045-SOV-11,59520.3,59000,1.009
PRJ-2018-045,PRJ-2018-045-SOV-12,43345.36,0,2.0
PRJ-2018-045,PRJ-2018-045-SOV-13,0.0,0,0.0
PRJ-2018-045,PRJ-2018-045-SOV-14,0.0,26200,0.0
PRJ-2018-045,PRJ-2018-045-SOV-15,0.0,15500,0.0
PRJ-2018-046,PRJ-2018-046-SOV-01,0.0,170200,0.0
PRJ-2018-046,PRJ-2018-046-SOV-02,0.0,74700,0.0
PRJ-2018-046,PRJ-2018-046-SOV-03,227170.69,209200,1.086
PRJ-2018-046,PRJ-2018-046-SOV-04,297776.31,274300,1.086
PRJ-2018-046,PRJ-2018-046-SOV-05,267872.35,246700,1.086
PRJ-2018-046,PRJ-2018-046-SOV-06,106324.75,97900,1.086
PRJ-2018-046,PRJ-2018-046-SOV-07,720161.9099999999,0,2.0
PRJ-2018-046,PRJ-2018-046-SOV-08,640588.24,0,2.0
PRJ-2018-046,PRJ-2018-046-SOV-09,324005.14,0,2.0
PRJ-2018-046,PRJ-2018-046-SOV-10,165373.02000000002,152300,1.086
PRJ-2018-046,PRJ-2018-046-SOV-11,87256.47,80300,1.087
PRJ-2018-046,PRJ-2018-046-SOV-12,137467.55,0,2.0
PRJ-2018-046,PRJ-2018-046-SOV-13,0.0,0,0.0
PRJ-2018-046,PRJ-2018-046-SOV-14,0.0,47800,0.0
PRJ-2018-046,PRJ-2018-046-SOV-15,0.0,28800,0.0
PRJ-2018-047,PRJ-2018-047-SOV-01,0.0,324500,0.0
PRJ-2018-047,PRJ-2018-047-SOV-02,0.0,76500,0.0
PRJ-2018-047,PRJ-2018-047-SOV-03,509297.47,503100,1.012
PRJ-2018-047,PRJ-2018-047-SOV-04,417828.78,412700,1.012
PRJ-2018-047,PRJ-2018-047-SOV-05,427274.52,422000,1.012
PRJ-2018-047,PRJ-2018-047-SOV-06,253153.50000000003,250000,1.013
PRJ-2018-047,PRJ-2018-047-SOV-07,1566120.9,0,2.0
PRJ-2018-047,PRJ-2018-047-SOV-08,834656.77,0,2.0
PRJ-2018-047,PRJ-2018-047-SOV-09,631846.03,0,2.0
PRJ-2018-047,PRJ-2018-047-SOV-10,314668.76,310800,1.012
PRJ-2018-047,PRJ-2018-047-SOV-11,245568.38,242500,1.013
PRJ-2018-047,PRJ-2018-047-SOV-12,271495.3,0,2.0
PRJ-2018-047,PRJ-2018-047-SOV-13,0.0,0,0.0
PRJ-2018-047,PRJ-2018-047-SOV-14,0.0,73900,0.0
PRJ-2018-047,PRJ-2018-047-SOV-15,0.0,56900,0.0
PRJ-2018-048,PRJ-2018-048-SOV-01,0.0,160400,0.0
PRJ-2018-048,PRJ-2018-048-SOV-02,0.0,38200,0.0
PRJ-2018-048,PRJ-2018-048-SOV-03,256283.4,231000,1.109
PRJ-2018-048,PRJ-2018-048-SOV-04,238897.71,215300,1.11
PRJ-2018-048,PRJ-2018-048-SOV-05,283011.34,255100,1.109
PRJ-2018-048,PRJ-2018-048-SOV-06,96931.68,87300,1.11
PRJ-2018-048,PRJ-2018-048-SOV-07,670622.1000000001,0,2.0
PRJ-2018-048,PRJ-2018-048-SOV-08,483503.26,0,2.0
PRJ-2018-048,PRJ-2018-048-SOV-09,425733.74,0,2.0
PRJ-2018-048,PRJ-2018-048-SOV-10,186525.35,168100,1.11
PRJ-2018-048,PRJ-2018-048-SOV-11,74566.33,67200,1.11
PRJ-2018-048,PRJ-2018-048-SOV-12,78818.04000000001,0,2.0
PRJ-2018-048,PRJ-2018-048-SOV-13,0.0,0,0.0
PRJ-2018-048,PRJ-2018-048-SOV-14,0.0,41000,0.0
PRJ-2018-048,PRJ-2018-048-SOV-15,0.0,22600,0.0
PRJ-2018-049,PRJ-2018-049-SOV-01,0.0,130700,0.0
PRJ-2018-049,PRJ-2018-049-SOV-02,0.0,39100,0.0
PRJ-2018-049,PRJ-2018-049-SOV-03,189994.01,185700,1.023
PRJ-2018-049,PRJ-2018-049-SOV-04,187973.54,183700,1.023
PRJ-2018-049,PRJ-2018-049-SOV-05,119846.91,117100,1.023
PRJ-2018-049,PRJ-2018-049-SOV-06,92886.95000000001,90800,1.023
PRJ-2018-049,PRJ-2018-049-SOV-07,647935.53,0,2.0
PRJ-2018-049,PRJ-2018-049-SOV-08,316918.87,0,2.0
PRJ-2018-049,PRJ-2018-049-SOV-09,231020.86,0,2.0
PRJ-2018-049,PRJ-2018-049-SOV-10,141200.72,138000,1.023
PRJ-2018-049,PRJ-2018-049-SOV-11,72916.13,71200,1.024
PRJ-2018-049,PRJ-2018-049-SOV-12,83364.07999999999,0,2.0
PRJ-2018-049,PRJ-2018-049-SOV-13,0.0,0,0.0
PRJ-2018-049,PRJ-2018-049-SOV-14,0.0,36400,0.0
PRJ-2018-049,PRJ-2018-049-SOV-15,0.0,27100,0.0
PRJ-2018-050,PRJ-2018-050-SOV-01,0.0,100600,0.0
PRJ-2018-050,PRJ-2018-050-SOV-02,0.0,39400,0.0
