project_id,sov_line_id,total_labor_cost,total_hours_st,total_hours_ot,log_count,unique_employees,date_min,date_max,total_hours
PRJ-2018-017,PRJ-2018-017-SOV-07,51404.69,530,44,70,70,2018-06-01,2018-08-29,574
PRJ-2018-017,PRJ-2018-017-SOV-08,43699.32,478,32,60,60,2018-06-01,2018-08-30,510
PRJ-2018-017,PRJ-2018-017-SOV-09,113775.78,1218,58,153,151,2018-06-01,2018-11-16,1276
PRJ-2018-017,PRJ-2018-017-SOV-10,64500.59,660,40,84,83,2018-09-03,2018-11-14,700
PRJ-2018-017,PRJ-2018-017-SOV-11,91037.39,1000,60,128,128,2018-09-03,2019-01-02,1060
PRJ-2018-017,PRJ-2018-017-SOV-12,59287.05,660,42,83,83,2018-09-03,2018-11-16,702
PRJ-2018-017,PRJ-2018-017-SOV-13,20838.28,228,8,29,29,2018-11-19,2019-01-01,236
PRJ-2018-017,PRJ-2018-017-SOV-14,19254.9,214,16,27,27,2018-11-20,2019-01-02,230
PRJ-2018-017,PRJ-2018-017-SOV-15,24577.2,258,18,33,33,2018-11-20,2019-01-02,276
PRJ-2018-018,PRJ-2018-018-SOV-01,580244.11,6382,330,804,772,2018-02-19,2019-10-24,6712
PRJ-2018-018,PRJ-2018-018-SOV-02,179592.64,1972,114,251,249,2018-02-19,2018-08-21,2086
PRJ-2018-018,PRJ-2018-018-SOV-03,269897.81,2972,186,377,368,2018-04-20,2019-02-21,3158
PRJ-2018-018,PRJ-2018-018-SOV-04,303545.25,3408,196,431,421,2018-04-23,2019-02-21,3604
PRJ-2018-018,PRJ-2018-018-SOV-05,288058.1,3182,172,406,400,2018-04-24,2019-02-21,3354
PRJ-2018-018,PRJ-2018-018-SOV-06,150144.66,1666,94,210,208,2018-08-22,2019-02-20,1760
PRJ-2018-018,PRJ-2018-018-SOV-07,146459.59,1700,92,213,210,2018-08-23,2019-02-20,1792
PRJ-2018-018,PRJ-2018-018-SOV-08,144529.58000000002,1630,96,209,204,2018-08-22,2019-02-21,1726
PRJ-2018-018,PRJ-2018-018-SOV-09,283728.91000000003,3098,172,391,384,2018-08-23,2019-07-25,3270
PRJ-2018-018,PRJ-2018-018-SOV-10,147578.87,1676,76,213,210,2019-02-22,2019-07-25,1752
PRJ-2018-018,PRJ-2018-018-SOV-11,208705.67,2294,174,290,285,2019-02-22,2019-10-25,2468
PRJ-2018-018,PRJ-2018-018-SOV-12,164849.88,1740,120,219,216,2019-02-22,2019-07-24,1860
PRJ-2018-018,PRJ-2018-018-SOV-13,46056.21,506,20,64,64,2019-07-26,2019-10-24,526
PRJ-2018-018,PRJ-2018-018-SOV-14,47955.130000000005,558,26,71,71,2019-07-26,2019-10-25,584
PRJ-2018-018,PRJ-2018-018-SOV-15,45777.74,504,28,64,64,2019-07-26,2019-10-25,532
PRJ-2018-019,PRJ-2018-019-SOV-01,735319.93,8096,426,1030,964,2018-04-02,2020-08-10,8522
PRJ-2018-019,PRJ-2018-019-SOV-02,278883.39,3094,196,392,377,2018-04-02,2018-12-13,3290
PRJ-2018-019,PRJ-2018-019-SOV-03,371702.02,4030,226,511,491,2018-06-27,2019-08-29,4256
PRJ-2018-019,PRJ-2018-019-SOV-04,385919.33,4274,218,545,529,2018-06-27,2019-08-30,4492
PRJ-2018-019,PRJ-2018-019-SOV-05,387935.98,4290,270,543,529,2018-06-27,2019-08-30,4560
PRJ-2018-019,PRJ-2018-019-SOV-06,218629.95,2364,112,299,291,2018-12-17,2019-08-29,2476
PRJ-2018-019,PRJ-2018-019-SOV-07,235233.33,2586,132,326,321,2018-12-17,2019-08-30,2718
PRJ-2018-019,PRJ-2018-019-SOV-08,221902.83,2492,134,316,311,2018-12-17,2019-08-30,2626
PRJ-2018-019,PRJ-2018-019-SOV-09,407827.86,4592,228,586,570,2018-12-17,2020-03-31,4820
PRJ-2018-019,PRJ-2018-019-SOV-10,223303.96,2432,132,306,300,2019-09-03,2020-04-02,2564
PRJ-2018-019,PRJ-2018-019-SOV-11,285809.83,3098,212,390,382,2019-09-02,2020-08-10,3310
PRJ-2018-019,PRJ-2018-019-SOV-12,241052.45,2578,176,327,324,2019-09-02,2020-04-01,2754
PRJ-2018-019,PRJ-2018-019-SOV-13,61526.37,674,36,87,86,2020-04-03,2020-08-10,710
PRJ-2018-019,PRJ-2018-019-SOV-14,58212.1,662,40,84,83,2020-04-06,2020-08-06,702
PRJ-2018-019,PRJ-2018-019-SOV-15,66156.29,734,42,93,93,2020-04-06,2020-08-10,776
PRJ-2018-020,PRJ-2018-020-SOV-01,429439.56,4666,288,592,564,2018-01-29,2019-10-02,4954
PRJ-2018-020,PRJ-2018-020-SOV-02,145244.03,1626,110,205,205,2018-01-29,2018-07-31,1736
PRJ-2018-020,PRJ-2018-020-SOV-03,199718.14,2168,116,273,268,2018-03-30,2019-01-31,2284
PRJ-2018-020,PRJ-2018-020-SOV-04,188596.14,2076,104,263,259,2018-04-03,2019-01-31,2180
PRJ-2018-020,PRJ-2018-020-SOV-05,180112.14,1996,100,254,252,2018-03-30,2019-01-31,2096
PRJ-2018-020,PRJ-2018-020-SOV-06,99971.57,1086,76,140,139,2018-08-01,2019-01-31,1162
PRJ-2018-020,PRJ-2018-020-SOV-07,112540.02,1210,68,157,157,2018-08-01,2019-01-31,1278
PRJ-2018-020,PRJ-2018-020-SOV-08,95812.47,1008,64,127,126,2018-08-01,2019-01-31,1072
PRJ-2018-020,PRJ-2018-020-SOV-09,207484.29,2254,142,286,280,2018-08-02,2019-07-04,2396
PRJ-2018-020,PRJ-2018-020-SOV-10,121868.94,1334,90,168,167,2019-02-01,2019-07-04,1424
PRJ-2018-020,PRJ-2018-020-SOV-11,165948.61000000002,1796,114,227,221,2019-02-01,2019-10-04,1910
PRJ-2018-020,PRJ-2018-020-SOV-12,115528.53,1268,86,159,158,2019-02-01,2019-07-03,1354
PRJ-2018-020,PRJ-2018-020-SOV-13,45737.17,516,24,65,64,2019-07-08,2019-10-03,540
PRJ-2018-020,PRJ-2018-020-SOV-14,38739.54,462,6,59,59,2019-07-05,2019-10-04,468
PRJ-2018-020,PRJ-2018-020-SOV-15,51739.840000000004,584,32,75,75,2019-07-08,2019-10-04,616
PRJ-2018-021,PRJ-2018-021-SOV-01,691037.72,7566,426,957,922,2018-02-28,2020-04-07,7992
PRJ-2018-021,PRJ-2018-021-SOV-02,214938.38,2340,138,296,292,2018-03-01,2018-10-16,2478
PRJ-2018-021,PRJ-2018-021-SOV-03,346555.43,3896,222,494,473,2018-05-17,2019-06-04,4118
PRJ-2018-021,PRJ-2018-021-SOV-04,352827.02,3864,214,489,473,2018-05-17,2019-06-04,4078
PRJ-2018-021,PRJ-2018-021-SOV-05,378258.82,4130,234,525,514,2018-05-16,2019-06-04,4364
PRJ-2018-021,PRJ-2018-021-SOV-06,185173.0,2072,86,262,255,2018-10-17,2019-06-04,2158
PRJ-2018-021,PRJ-2018-021-SOV-07,178643.54,1934,132,246,242,2018-10-18,2019-05-31,2066
PRJ-2018-021,PRJ-2018-021-SOV-08,197669.04,2230,122,284,279,2018-10-17,2019-06-04,2352
PRJ-2018-021,PRJ-2018-021-SOV-09,368231.92,4156,206,528,513,2018-10-17,2019-12-12,4362
PRJ-2018-021,PRJ-2018-021-SOV-10,186729.39,2088,94,265,259,2019-06-05,2019-12-13,2182
PRJ-2018-021,PRJ-2018-021-SOV-11,262907.77,2908,160,367,360,2019-06-05,2020-04-07,3068
PRJ-2018-021,PRJ-2018-021-SOV-12,192276.54,2066,114,263,258,2019-06-05,2019-12-12,2180
PRJ-2018-021,PRJ-2018-021-SOV-13,61062.08,678,38,86,86,2019-12-17,2020-04-06,716
PRJ-2018-021,PRJ-2018-021-SOV-14,57978.9,622,20,80,79,2019-12-17,2020-04-07,642
PRJ-2018-021,PRJ-2018-021-SOV-15,58665.11,678,32,85,85,2019-12-16,2020-04-07,710
PRJ-2018-022,PRJ-2018-022-SOV-01,395775.72000000003,4350,264,551,535,2018-03-12,2019-06-13,4614
PRJ-2018-022,PRJ-2018-022-SOV-02,148765.36000000002,1678,110,214,211,2018-03-13,2018-07-26,1788
PRJ-2018-022,PRJ-2018-022-SOV-03,198947.7,2172,118,276,271,2018-04-26,2018-12-12,2290
PRJ-2018-022,PRJ-2018-022-SOV-04,229375.08000000002,2388,172,304,301,2018-04-26,2018-12-11,2560
PRJ-2018-022,PRJ-2018-022-SOV-05,221476.36000000002,2370,136,300,298,2018-04-26,2018-12-12,2506
PRJ-2018-022,PRJ-2018-022-SOV-06,90857.49,1070,36,136,134,2018-07-27,2018-12-12,1106
PRJ-2018-022,PRJ-2018-022-SOV-07,117424.27,1302,74,167,166,2018-07-30,2018-12-12,1376
PRJ-2018-022,PRJ-2018-022-SOV-08,106432.09,1180,62,150,147,2018-07-27,2018-12-12,1242
PRJ-2018-022,PRJ-2018-022-SOV-09,226504.82,2538,130,324,319,2018-07-27,2019-04-08,2668
PRJ-2018-022,PRJ-2018-022-SOV-10,115532.71,1284,86,162,161,2018-12-13,2019-04-05,1370
PRJ-2018-022,PRJ-2018-022-SOV-11,160055.71,1742,100,221,219,2018-12-13,2019-06-14,1842
PRJ-2018-022,PRJ-2018-022-SOV-12,137796.28,1496,94,188,186,2018-12-13,2019-04-08,1590
PRJ-2018-022,PRJ-2018-022-SOV-13,30696.69,332,16,42,42,2019-04-09,2019-06-12,348
PRJ-2018-022,PRJ-2018-022-SOV-14,24401.71,278,10,36,36,2019-04-11,2019-06-14,288
PRJ-2018-022,PRJ-2018-022-SOV-15,37188.92,436,22,55,55,2019-04-09,2019-06-14,458
PRJ-2018-023,PRJ-2018-023-SOV-01,396986.12,4460,228,564,545,2018-01-29,2019-10-03,4688
PRJ-2018-023,PRJ-2018-023-SOV-02,142926.74,1584,78,201,200,2018-01-29,2018-07-31,1662
PRJ-2018-023,PRJ-2018-023-SOV-03,196745.19,2194,110,275,272,2018-04-03,2019-01-31,2304
PRJ-2018-023,PRJ-2018-023-SOV-04,198537.73,2116,136,268,264,2018-04-02,2019-01-31,2252
PRJ-2018-023,PRJ-2018-023-SOV-05,186481.01,2002,104,251,246,2018-03-30,2019-01-31,2106
PRJ-2018-023,PRJ-2018-023-SOV-06,105689.64,1100,52,143,141,2018-08-03,2019-01-31,1152
PRJ-2018-023,PRJ-2018-023-SOV-07,90639.51,1056,68,132,132,2018-08-01,2019-01-31,1124
PRJ-2018-023,PRJ-2018-023-SOV-08,100670.25,1112,70,145,143,2018-08-03,2019-01-29,1182
PRJ-2018-023,PRJ-2018-023-SOV-09,221739.26,2392,176,303,301,2018-08-01,2019-07-03,2568
PRJ-2018-023,PRJ-2018-023-SOV-10,105869.49,1168,70,147,147,2019-02-01,2019-07-03,1238
PRJ-2018-023,PRJ-2018-023-SOV-11,181031.05,1962,116,252,251,2019-02-01,2019-10-04,2078
PRJ-2018-023,PRJ-2018-023-SOV-12,101579.78,1076,62,137,135,2019-02-04,2019-07-04,1138
PRJ-2018-023,PRJ-2018-023-SOV-13,51559.88,544,38,68,67,2019-07-05,2019-10-04,582
PRJ-2018-023,PRJ-2018-023-SOV-14,41784.37,440,28,56,56,2019-07-10,2019-10-02,468
PRJ-2018-023,PRJ-2018-023-SOV-15,53323.15,584,30,75,75,2019-07-05,2019-10-04,614
PRJ-2018-024,PRJ-2018-024-SOV-01,301871.46,3292,184,417,405,2018-03-05,2019-05-08,3476
PRJ-2018-024,PRJ-2018-024-SOV-02,91343.47,1014,54,128,127,2018-03-05,2018-07-10,1068
PRJ-2018-024,PRJ-2018-024-SOV-03,144664.04,1568,68,199,195,2018-04-18,2018-11-15,1636
PRJ-2018-024,PRJ-2018-024-SOV-04,137222.99,1540,82,195,193,2018-04-17,2018-11-12,1622
PRJ-2018-024,PRJ-2018-024-SOV-05,121617.51,1372,66,173,172,2018-04-18,2018-11-16,1438
PRJ-2018-024,PRJ-2018-024-SOV-06,68624.98,766,34,97,97,2018-07-17,2018-11-15,800
PRJ-2018-024,PRJ-2018-024-SOV-07,56276.95,636,30,80,79,2018-07-12,2018-11-15,666
PRJ-2018-024,PRJ-2018-024-SOV-08,53723.06,560,36,71,71,2018-07-13,2018-11-16,596
PRJ-2018-024,PRJ-2018-024-SOV-09,160755.99,1764,116,223,220,2018-07-12,2019-03-05,1880
PRJ-2018-024,PRJ-2018-024-SOV-10,86953.32,940,48,119,119,2018-11-19,2019-03-05,988
PRJ-2018-024,PRJ-2018-024-SOV-11,102142.13,1168,58,147,145,2018-11-19,2019-05-07,1226
PRJ-2018-024,PRJ-2018-024-SOV-12,70610.6,770,56,96,96,2018-11-19,2019-03-05,826
PRJ-2018-024,PRJ-2018-024-SOV-13,33555.9,362,18,46,46,2019-03-06,2019-05-08,380
PRJ-2018-024,PRJ-2018-024-SOV-14,32431.3,338,28,45,45,2019-03-06,2019-05-08,366
PRJ-2018-024,PRJ-2018-024-SOV-15,30134.64,350,12,44,44,2019-03-06,2019-05-07,362
PRJ-2018-025,PRJ-2018-025-SOV-01,731368.63,8014,430,1020,957,2018-01-04,2020-04-13,8444
PRJ-2018-025,PRJ-2018-025-SOV-02,241603.69,2668,116,340,333,2018-01-03,2018-09-10,2784
PRJ-2018-025,PRJ-2018-025-SOV-03,403880.51,4436,280,559,540,2018-03-30,2019-05-16,4716
PRJ-2018-025,PRJ-2018-025-SOV-04,429812.08,4690,296,600,574,2018-03-28,2019-05-16,4986
PRJ-2018-025,PRJ-2018-025-SOV-05,351847.28,3946,172,502,486,2018-03-30,2019-05-16,4118
PRJ-2018-025,PRJ-2018-025-SOV-06,206856.49,2262,134,286,277,2018-09-12,2019-05-15,2396
PRJ-2018-025,PRJ-2018-025-SOV-07,202894.38,2254,148,287,285,2018-09-11,2019-05-16,2402
PRJ-2018-025,PRJ-2018-025-SOV-08,212175.67,2274,150,290,286,2018-09-11,2019-05-16,2424
PRJ-2018-025,PRJ-2018-025-SOV-09,438688.71,4778,318,607,586,2018-09-11,2019-12-10,5096
PRJ-2018-025,PRJ-2018-025-SOV-10,211238.8,2338,100,297,292,2019-05-17,2019-12-10,2438
PRJ-2018-025,PRJ-2018-025-SOV-11,277899.09,3048,168,387,375,2019-05-17,2020-04-10,3216
PRJ-2018-025,PRJ-2018-025-SOV-12,213603.73,2338,146,294,290,2019-05-17,2019-12-10,2484
PRJ-2018-025,PRJ-2018-025-SOV-13,57359.36,624,28,80,80,2019-12-11,2020-04-13,652
PRJ-2018-025,PRJ-2018-025-SOV-14,61605.94,698,30,89,89,2019-12-12,2020-04-13,728
PRJ-2018-025,PRJ-2018-025-SOV-15,53654.51,590,14,75,75,2019-12-11,2020-04-13,604
PRJ-2018-026,PRJ-2018-026-SOV-01,540437.93,5826,424,739,717,2018-02-26,2019-10-02,6250
PRJ-2018-026,PRJ-2018-026-SOV-02,197855.69,2118,156,270,262,2018-02-26,2018-08-20,2274
PRJ-2018-026,PRJ-2018-026-SOV-03,287943.63,3144,168,397,389,2018-04-27,2019-02-11,3312
PRJ-2018-026,PRJ-2018-026-SOV-04,284410.38,3082,196,389,382,2018-04-27,2019-02-08,3278
PRJ-2018-026,PRJ-2018-026-SOV-05,292820.99,3190,192,403,394,2018-04-25,2019-02-07,3382
PRJ-2018-026,PRJ-2018-026-SOV-06,125091.13,1396,86,176,173,2018-08-21,2019-02-08,1482
PRJ-2018-026,PRJ-2018-026-SOV-07,156528.34,1744,110,224,222,2018-08-22,2019-02-11,1854
PRJ-2018-026,PRJ-2018-026-SOV-08,138978.78,1554,74,197,195,2018-08-21,2019-02-11,1628
PRJ-2018-026,PRJ-2018-026-SOV-09,294758.4,3218,164,410,400,2018-08-21,2019-07-05,3382
PRJ-2018-026,PRJ-2018-026-SOV-10,158528.9,1726,112,221,219,2019-02-12,2019-07-05,1838
PRJ-2018-026,PRJ-2018-026-SOV-11,185822.31,2060,98,262,261,2019-02-12,2019-10-02,2158
PRJ-2018-026,PRJ-2018-026-SOV-12,163353.48,1812,98,232,232,2019-02-12,2019-07-05,1910
PRJ-2018-026,PRJ-2018-026-SOV-13,44657.79,484,28,61,61,2019-07-09,2019-10-01,512
PRJ-2018-026,PRJ-2018-026-SOV-14,50488.47,534,26,68,68,2019-07-09,2019-10-02,560
PRJ-2018-026,PRJ-2018-026-SOV-15,49831.73,544,40,69,69,2019-07-09,2019-10-01,584
PRJ-2018-027,PRJ-2018-027-SOV-01,625747.4400000001,6942,330,882,841,2018-03-05,2020-03-11,7272
PRJ-2018-027,PRJ-2018-027-SOV-02,240723.19,2644,140,335,328,2018-03-05,2018-10-11,2784
PRJ-2018-027,PRJ-2018-027-SOV-03,358631.07,3962,200,499,484,2018-05-23,2019-05-20,4162
PRJ-2018-027,PRJ-2018-027-SOV-04,334894.25,3684,204,469,462,2018-05-18,2019-05-21,3888
PRJ-2018-027,PRJ-2018-027-SOV-05,330669.56,3692,196,468,455,2018-05-17,2019-05-20,3888
PRJ-2018-027,PRJ-2018-027-SOV-06,188467.35,2040,114,261,257,2018-10-16,2019-05-21,2154
PRJ-2018-027,PRJ-2018-027-SOV-07,181767.0,1990,98,254,249,2018-10-15,2019-05-21,2088
PRJ-2018-027,PRJ-2018-027-SOV-08,183182.04,2012,112,256,249,2018-10-12,2019-05-21,2124
PRJ-2018-027,PRJ-2018-027-SOV-09,370940.02,4044,260,513,497,2018-10-12,2019-11-21,4304
PRJ-2018-027,PRJ-2018-027-SOV-10,177890.63,1980,102,250,247,2019-05-22,2019-11-20,2082
PRJ-2018-027,PRJ-2018-027-SOV-11,234778.33000000002,2562,168,328,325,2019-05-22,2020-03-10,2730
PRJ-2018-027,PRJ-2018-027-SOV-12,200123.82,2210,120,279,274,2019-05-22,2019-11-21,2330
PRJ-2018-027,PRJ-2018-027-SOV-13,53659.01,580,36,74,73,2019-11-22,2020-03-11,616
PRJ-2018-027,PRJ-2018-027-SOV-14,53446.0,600,36,75,75,2019-11-25,2020-03-11,636
PRJ-2018-027,PRJ-2018-027-SOV-15,65998.09,716,36,91,91,2019-11-25,2020-03-11,752
PRJ-2018-028,PRJ-2018-028-SOV-01,255909.28,2808,168,355,346,2018-01-08,2019-02-11,2976
PRJ-2018-028,PRJ-2018-028-SOV-02,100940.26,1120,50,144,144,2018-01-08,2018-05-04,1170
PRJ-2018-028,PRJ-2018-028-SOV-03,115161.35,1288,60,166,164,2018-02-16,2018-09-04,1348
PRJ-2018-028,PRJ-2018-028-SOV-04,125091.22,1342,64,170,169,2018-02-16,2018-09-04,1406
PRJ-2018-028,PRJ-2018-028-SOV-05,140522.63,1578,84,200,195,2018-02-16,2018-09-04,1662
PRJ-2018-028,PRJ-2018-028-SOV-06,61176.3,670,38,85,85,2018-05-10,2018-08-31,708
PRJ-2018-028,PRJ-2018-028-SOV-07,77441.02,818,38,104,103,2018-05-09,2018-09-04,856
PRJ-2018-028,PRJ-2018-028-SOV-08,57850.16,664,20,85,85,2018-05-10,2018-09-04,684
PRJ-2018-028,PRJ-2018-028-SOV-09,136471.86000000002,1498,76,188,187,2018-05-08,2018-12-13,1574
PRJ-2018-028,PRJ-2018-028-SOV-10,72766.32,770,44,97,97,2018-09-07,2018-12-10,814
PRJ-2018-028,PRJ-2018-028-SOV-11,100096.71,1138,72,144,142,2018-09-05,2019-02-11,1210
PRJ-2018-028,PRJ-2018-028-SOV-12,71552.73,770,44,98,98,2018-09-05,2018-12-13,814
PRJ-2018-028,PRJ-2018-028-SOV-13,35811.79,372,26,46,46,2018-12-14,2019-02-07,398
PRJ-2018-028,PRJ-2018-028-SOV-14,28669.9,318,28,40,40,2018-12-17,2019-02-08,346
PRJ-2018-028,PRJ-2018-028-SOV-15,33982.03,346,20,45,45,2018-12-17,2019-02-08,366
PRJ-2018-029,PRJ-2018-029-SOV-01,363460.91000000003,3980,220,508,493,2018-02-12,2019-08-16,4200
PRJ-2018-029,PRJ-2018-029-SOV-02,112062.43000000001,1254,66,158,157,2018-02-12,2018-07-26,1320
PRJ-2018-029,PRJ-2018-029-SOV-03,184894.58,1988,128,251,248,2018-04-10,2019-01-09,2116
PRJ-2018-029,PRJ-2018-029-SOV-04,171824.95,1924,114,246,243,2018-04-11,2019-01-09,2038
PRJ-2018-029,PRJ-2018-029-SOV-05,180193.4,1954,132,248,246,2018-04-09,2019-01-09,2086
PRJ-2018-029,PRJ-2018-029-SOV-06,89072.85,982,50,125,124,2018-07-27,2019-01-09,1032
PRJ-2018-029,PRJ-2018-029-SOV-07,104717.43000000001,1110,76,143,142,2018-07-27,2019-01-08,1186
PRJ-2018-029,PRJ-2018-029-SOV-08,79093.46,854,72,107,106,2018-07-27,2019-01-07,926
PRJ-2018-029,PRJ-2018-029-SOV-09,174856.34,1884,124,240,238,2018-07-27,2019-05-21,2008
PRJ-2018-029,PRJ-2018-029-SOV-10,118505.56,1290,62,163,162,2019-01-10,2019-05-28,1352
PRJ-2018-029,PRJ-2018-029-SOV-11,152631.2,1710,98,218,212,2019-01-10,2019-08-15,1808
PRJ-2018-029,PRJ-2018-029-SOV-12,93573.75,1032,64,130,130,2019-01-11,2019-05-28,1096
PRJ-2018-029,PRJ-2018-029-SOV-13,48095.64,520,28,65,65,2019-05-30,2019-08-19,548
PRJ-2018-029,PRJ-2018-029-SOV-14,41630.590000000004,408,34,52,52,2019-05-30,2019-08-19,442
PRJ-2018-029,PRJ-2018-029-SOV-15,41732.22,464,16,58,58,2019-05-29,2019-08-19,480
PRJ-2018-030,PRJ-2018-030-SOV-01,427935.68,4824,240,615,585,2018-02-16,2019-06-24,5064
PRJ-2018-030,PRJ-2018-030-SOV-02,142891.53,1598,82,203,199,2018-02-16,2018-07-13,1680
PRJ-2018-030,PRJ-2018-030-SOV-03,223096.79,2492,96,317,312,2018-04-09,2018-12-07,2588
PRJ-2018-030,PRJ-2018-030-SOV-04,240717.35,2628,146,332,324,2018-04-11,2018-12-10,2774
PRJ-2018-030,PRJ-2018-030-SOV-05,219782.13,2466,112,312,303,2018-04-09,2018-12-07,2578
PRJ-2018-030,PRJ-2018-030-SOV-06,142330.79,1594,74,203,202,2018-07-16,2018-12-10,1668
PRJ-2018-030,PRJ-2018-030-SOV-07,132571.9,1412,100,178,176,2018-07-16,2018-12-10,1512
PRJ-2018-030,PRJ-2018-030-SOV-08,108793.33,1216,72,153,153,2018-07-17,2018-12-10,1288
PRJ-2018-030,PRJ-2018-030-SOV-09,281499.94,3030,172,383,376,2018-07-16,2019-04-11,3202
PRJ-2018-030,PRJ-2018-030-SOV-10,143557.11000000002,1580,86,202,199,2018-12-11,2019-04-11,1666
PRJ-2018-030,PRJ-2018-030-SOV-11,166312.12,1756,130,223,220,2018-12-11,2019-06-24,1886
PRJ-2018-030,PRJ-2018-030-SOV-12,123887.66,1356,66,171,170,2018-12-11,2019-04-11,1422
PRJ-2018-030,PRJ-2018-030-SOV-13,37738.3,412,12,52,52,2019-04-12,2019-06-24,424
PRJ-2018-030,PRJ-2018-030-SOV-14,38202.67,438,22,55,54,2019-04-12,2019-06-24,460
PRJ-2018-030,PRJ-2018-030-SOV-15,44297.4,474,28,62,62,2019-04-12,2019-06-24,502
PRJ-2018-031,PRJ-2018-031-SOV-01,526764.51,5786,322,734,706,2018-01-29,2019-10-04,6108
PRJ-2018-031,PRJ-2018-031-SOV-02,204764.72,2240,128,286,283,2018-01-29,2018-07-31,2368
PRJ-2018-031,PRJ-2018-031-SOV-03,294735.44,3184,198,405,398,2018-04-02,2019-01-31,3382
PRJ-2018-031,PRJ-2018-031-SOV-04,289401.59,3206,186,406,401,2018-04-02,2019-01-31,3392
PRJ-2018-031,PRJ-2018-031-SOV-05,297584.43,3188,196,405,398,2018-03-30,2019-01-29,3384
PRJ-2018-031,PRJ-2018-031-SOV-06,146227.14,1634,64,207,207,2018-08-01,2019-01-31,1698
PRJ-2018-031,PRJ-2018-031-SOV-07,142007.44,1588,82,201,199,2018-08-01,2019-01-31,1670
PRJ-2018-031,PRJ-2018-031-SOV-08,167395.0,1872,80,236,232,2018-08-01,2019-01-30,1952
PRJ-2018-031,PRJ-2018-031-SOV-09,268564.48,3054,154,390,378,2018-08-01,2019-07-04,3208
PRJ-2018-031,PRJ-2018-031-SOV-10,167629.67,1784,98,228,224,2019-02-01,2019-07-03,1882
PRJ-2018-031,PRJ-2018-031-SOV-11,219994.67,2380,158,304,300,2019-02-01,2019-10-04,2538
PRJ-2018-031,PRJ-2018-031-SOV-12,154718.25,1742,90,220,216,2019-02-01,2019-07-04,1832
PRJ-2018-031,PRJ-2018-031-SOV-13,45329.25,512,28,64,64,2019-07-05,2019-09-27,540
PRJ-2018-031,PRJ-2018-031-SOV-14,47212.590000000004,536,28,69,69,2019-07-05,2019-10-04,564
PRJ-2018-031,PRJ-2018-031-SOV-15,54215.94,574,28,73,72,2019-07-05,2019-10-04,602
PRJ-2018-032,PRJ-2018-032-SOV-01,386035.86,4272,244,540,527,2018-02-19,2019-05-24,4516
PRJ-2018-032,PRJ-2018-032-SOV-02,132065.19,1454,92,182,179,2018-02-19,2018-07-05,1546
PRJ-2018-032,PRJ-2018-032-SOV-03,222538.29,2414,160,308,303,2018-04-09,2018-11-21,2574
PRJ-2018-032,PRJ-2018-032-SOV-04,226682.23,2482,120,316,306,2018-04-05,2018-11-20,2602
PRJ-2018-032,PRJ-2018-032-SOV-05,212405.18,2326,146,295,290,2018-04-05,2018-11-21,2472
PRJ-2018-032,PRJ-2018-032-SOV-06,116363.28,1284,78,163,163,2018-07-06,2018-11-21,1362
PRJ-2018-032,PRJ-2018-032-SOV-07,114064.52,1238,88,159,155,2018-07-06,2018-11-21,1326
PRJ-2018-032,PRJ-2018-032-SOV-08,104764.27,1208,52,153,152,2018-07-06,2018-11-21,1260
PRJ-2018-032,PRJ-2018-032-SOV-09,238911.28,2648,138,335,328,2018-07-06,2019-03-18,2786
PRJ-2018-032,PRJ-2018-032-SOV-10,119497.83,1290,94,164,164,2018-11-22,2019-03-15,1384
PRJ-2018-032,PRJ-2018-032-SOV-11,145846.25,1600,96,203,201,2018-11-22,2019-05-23,1696
PRJ-2018-032,PRJ-2018-032-SOV-12,116777.33,1258,74,157,155,2018-11-22,2019-03-18,1332
PRJ-2018-032,PRJ-2018-032-SOV-13,32241.3,348,18,44,44,2019-03-20,2019-05-24,366
PRJ-2018-032,PRJ-2018-032-SOV-14,37082.74,410,24,51,51,2019-03-19,2019-05-24,434
PRJ-2018-032,PRJ-2018-032-SOV-15,35124.57,416,22,54,54,2019-03-19,2019-05-24,438
PRJ-2018-033,PRJ-2018-033-SOV-01,307071.58,3310,210,416,409,2018-02-20,2019-05-23,3520
PRJ-2018-033,PRJ-2018-033-SOV-02,107912.49,1190,58,152,150,2018-02-20,2018-07-06,1248
PRJ-2018-033,PRJ-2018-033-SOV-03,141529.38,1590,88,203,201,2018-04-09,2018-11-22,1678
PRJ-2018-033,PRJ-2018-033-SOV-04,143228.92,1592,70,203,201,2018-04-11,2018-11-22,1662
PRJ-2018-033,PRJ-2018-033-SOV-05,160800.03,1778,84,226,224,2018-04-06,2018-11-22,1862
PRJ-2018-033,PRJ-2018-033-SOV-06,81254.54,900,64,113,112,2018-07-09,2018-11-21,964
PRJ-2018-033,PRJ-2018-033-SOV-07,66751.26,762,40,96,96,2018-07-09,2018-11-21,802
PRJ-2018-033,PRJ-2018-033-SOV-08,68390.3,748,42,95,94,2018-07-10,2018-11-21,790
PRJ-2018-033,PRJ-2018-033-SOV-09,169979.5,1850,94,235,232,2018-07-09,2019-03-19,1944
PRJ-2018-033,PRJ-2018-033-SOV-10,102699.67,1064,84,134,132,2018-11-23,2019-03-19,1148
PRJ-2018-033,PRJ-2018-033-SOV-11,126327.01,1402,86,179,179,2018-11-23,2019-05-27,1488
