project_id,sov_line_id,material_total_cost
PRJ-2018-039,PRJ-2018-039-SOV-11,77887.38
PRJ-2018-039,PRJ-2018-039-SOV-12,102797.27
PRJ-2018-040,PRJ-2018-040-SOV-03,903933.1799999999
PRJ-2018-040,PRJ-2018-040-SOV-04,631917.51
PRJ-2018-040,PRJ-2018-040-SOV-05,722161.93
PRJ-2018-040,PRJ-2018-040-SOV-06,431598.72
PRJ-2018-040,PRJ-2018-040-SOV-07,2020199.53
PRJ-2018-040,PRJ-2018-040-SOV-08,1484212.4
PRJ-2018-040,PRJ-2018-040-SOV-09,1431240.8699999999
PRJ-2018-040,PRJ-2018-040-SOV-10,521517.22000000003
PRJ-2018-040,PRJ-2018-040-SOV-11,268061.49
PRJ-2018-040,PRJ-2018-040-SOV-12,262064.81
PRJ-2018-040,PRJ-2018-040-SOV-19,165878.25
PRJ-2018-041,PRJ-2018-041-SOV-03,1542583.24
PRJ-2018-041,PRJ-2018-041-SOV-04,1849335.24
PRJ-2018-041,PRJ-2018-041-SOV-05,862258.8200000001
PRJ-2018-041,PRJ-2018-041-SOV-06,702496.52
PRJ-2018-041,PRJ-2018-041-SOV-07,4337238.2299999995
PRJ-2018-041,PRJ-2018-041-SOV-08,3882636.5
PRJ-2018-041,PRJ-2018-041-SOV-09,2991439.67
PRJ-2018-041,PRJ-2018-041-SOV-10,1429322.73
PRJ-2018-041,PRJ-2018-041-SOV-11,377762.29
PRJ-2018-041,PRJ-2018-041-SOV-12,576364.85
PRJ-2018-041,PRJ-2018-041-SOV-22,45724.97
PRJ-2018-041,PRJ-2018-041-SOV-24,80588.79
PRJ-2018-042,PRJ-2018-042-SOV-03,611052.7
PRJ-2018-042,PRJ-2018-042-SOV-04,450685.22
PRJ-2018-042,PRJ-2018-042-SOV-05,428019.31
PRJ-2018-042,PRJ-2018-042-SOV-06,353104.39
PRJ-2018-042,PRJ-2018-042-SOV-07,1915958.6900000002
PRJ-2018-042,PRJ-2018-042-SOV-08,907730.84
PRJ-2018-042,PRJ-2018-042-SOV-09,799514.0800000001
PRJ-2018-042,PRJ-2018-042-SOV-10,437530.54000000004
PRJ-2018-042,PRJ-2018-042-SOV-11,206239.74
PRJ-2018-042,PRJ-2018-042-SOV-12,342745.83
PRJ-2018-042,PRJ-2018-042-SOV-20,228111.61
PRJ-2018-042,PRJ-2018-042-SOV-23,81321.39
PRJ-2018-043,PRJ-2018-043-SOV-03,295636.94
PRJ-2018-043,PRJ-2018-043-SOV-04,237076.56
PRJ-2018-043,PRJ-2018-043-SOV-05,167245.43
PRJ-2018-043,PRJ-2018-043-SOV-06,89164.39
PRJ-2018-043,PRJ-2018-043-SOV-07,663801.8999999999
PRJ-2018-043,PRJ-2018-043-SOV-08,610790.29
PRJ-2018-043,PRJ-2018-043-SOV-09,495215.44
PRJ-2018-043,PRJ-2018-043-SOV-10,187610.75
PRJ-2018-043,PRJ-2018-043-SOV-11,89384.67
PRJ-2018-043,PRJ-2018-043-SOV-12,116860.3
PRJ-2018-043,PRJ-2018-043-SOV-19,196712.84
PRJ-2018-044,PRJ-2018-044-SOV-03,314673.51
PRJ-2018-044,PRJ-2018-044-SOV-04,336948.22
PRJ-2018-044,PRJ-2018-044-SOV-05,286579.16
PRJ-2018-044,PRJ-2018-044-SOV-06,121638.97
PRJ-2018-044,PRJ-2018-044-SOV-07,919127.63
PRJ-2018-044,PRJ-2018-044-SOV-08,412602.82999999996
PRJ-2018-044,PRJ-2018-044-SOV-09,398274.46
PRJ-2018-044,PRJ-2018-044-SOV-10,170926.81
PRJ-2018-044,PRJ-2018-044-SOV-11,109993.18
PRJ-2018-044,PRJ-2018-044-SOV-12,92384.17
PRJ-2018-044,PRJ-2018-044-SOV-21,116001.04
PRJ-2018-044,PRJ-2018-044-SOV-22,49054.95
PRJ-2018-045,PRJ-2018-045-SOV-03,135708.19
PRJ-2018-045,PRJ-2018-045-SOV-04,158851.29
PRJ-2018-045,PRJ-2018-045-SOV-05,163381.03
PRJ-2018-045,PRJ-2018-045-SOV-06,95084.83
PRJ-2018-045,PRJ-2018-045-SOV-07,491512.77
PRJ-2018-045,PRJ-2018-045-SOV-08,291332.97
PRJ-2018-045,PRJ-2018-045-SOV-09,295508.94
PRJ-2018-045,PRJ-2018-045-SOV-10,147140.89
PRJ-2018-045,PRJ-2018-045-SOV-11,59520.3
PRJ-2018-045,PRJ-2018-045-SOV-12,43345.36
PRJ-2018-045,PRJ-2018-045-SOV-21,25807.64
PRJ-2018-046,PRJ-2018-046-SOV-03,227170.69
PRJ-2018-046,PRJ-2018-046-SOV-04,297776.31
PRJ-2018-046,PRJ-2018-046-SOV-05,267872.35
PRJ-2018-046,PRJ-2018-046-SOV-06,106324.75
PRJ-2018-046,PRJ-2018-046-SOV-07,720161.9099999999
PRJ-2018-046,PRJ-2018-046-SOV-08,640588.24
PRJ-2018-046,PRJ-2018-046-SOV-09,324005.14
PRJ-2018-046,PRJ-2018-046-SOV-10,165373.02000000002
PRJ-2018-046,PRJ-2018-046-SOV-11,87256.47
PRJ-2018-046,PRJ-2018-046-SOV-12,137467.55
PRJ-2018-046,PRJ-2018-046-SOV-16,24297.52
PRJ-2018-046,PRJ-2018-046-SOV-18,3437.56
PRJ-2018-047,PRJ-2018-047-SOV-03,509297.47
PRJ-2018-047,PRJ-2018-047-SOV-04,417828.78
PRJ-2018-047,PRJ-2018-047-SOV-05,427274.52
PRJ-2018-047,PRJ-2018-047-SOV-06,253153.50000000003
PRJ-2018-047,PRJ-2018-047-SOV-07,1566120.9
PRJ-2018-047,PRJ-2018-047-SOV-08,834656.77
PRJ-2018-047,PRJ-2018-047-SOV-09,631846.03
PRJ-2018-047,PRJ-2018-047-SOV-10,314668.76
PRJ-2018-047,PRJ-2018-047-SOV-11,245568.38
PRJ-2018-047,PRJ-2018-047-SOV-12,271495.3
PRJ-2018-047,PRJ-2018-047-SOV-20,57660.88
PRJ-2018-048,PRJ-2018-048-SOV-03,256283.4
PRJ-2018-048,PRJ-2018-048-SOV-04,238897.71
PRJ-2018-048,PRJ-2018-048-SOV-05,283011.34
PRJ-2018-048,PRJ-2018-048-SOV-06,96931.68
PRJ-2018-048,PRJ-2018-048-SOV-07,670622.1000000001
PRJ-2018-048,PRJ-2018-048-SOV-08,483503.26
PRJ-2018-048,PRJ-2018-048-SOV-09,425733.74
PRJ-2018-048,PRJ-2018-048-SOV-10,186525.35
PRJ-2018-048,PRJ-2018-048-SOV-11,74566.33
PRJ-2018-048,PRJ-2018-048-SOV-12,78818.04000000001
PRJ-2018-048,PRJ-2018-048-SOV-21,75054.3
PRJ-2018-048,PRJ-2018-048-SOV-24,932.14
PRJ-2018-049,PRJ-2018-049-SOV-03,189994.01
PRJ-2018-049,PRJ-2018-049-SOV-04,187973.54
PRJ-2018-049,PRJ-2018-049-SOV-05,119846.91
PRJ-2018-049,PRJ-2018-049-SOV-06,92886.95000000001
PRJ-2018-049,PRJ-2018-049-SOV-07,647935.53
PRJ-2018-049,PRJ-2018-049-SOV-08,316918.87
PRJ-2018-049,PRJ-2018-049-SOV-09,231020.86
PRJ-2018-049,PRJ-2018-049-SOV-10,141200.72
PRJ-2018-049,PRJ-2018-049-SOV-11,72916.13
PRJ-2018-049,PRJ-2018-049-SOV-12,83364.07999999999
PRJ-2018-050,PRJ-2018-050-SOV-03,148768.26
PRJ-2018-050,PRJ-2018-050-SOV-04,129246.29
PRJ-2018-050,PRJ-2018-050-SOV-05,107801.73999999999
PRJ-2018-050,PRJ-2018-050-SOV-06,87476.63
PRJ-2018-050,PRJ-2018-050-SOV-07,307956.31
PRJ-2018-050,PRJ-2018-050-SOV-08,309141.97000000003
PRJ-2018-050,PRJ-2018-050-SOV-09,198281.87
PRJ-2018-050,PRJ-2018-050-SOV-10,116601.0
PRJ-2018-050,PRJ-2018-050-SOV-11,38367.31
PRJ-2018-050,PRJ-2018-050-SOV-12,77621.31
PRJ-2018-050,PRJ-2018-050-SOV-25,8283.97
PRJ-2018-051,PRJ-2018-051-SOV-03,131731.72
PRJ-2018-051,PRJ-2018-051-SOV-04,166474.14
PRJ-2018-051,PRJ-2018-051-SOV-05,195615.32
PRJ-2018-051,PRJ-2018-051-SOV-06,100361.28
PRJ-2018-051,PRJ-2018-051-SOV-07,675451.21
PRJ-2018-051,PRJ-2018-051-SOV-08,594675.53
PRJ-2018-051,PRJ-2018-051-SOV-09,380368.57
PRJ-2018-051,PRJ-2018-051-SOV-10,193681.11
PRJ-2018-051,PRJ-2018-051-SOV-11,80798.99
PRJ-2018-051,PRJ-2018-051-SOV-12,114894.43
PRJ-2018-052,PRJ-2018-052-SOV-03,72974.38
PRJ-2018-052,PRJ-2018-052-SOV-04,129117.13
PRJ-2018-052,PRJ-2018-052-SOV-05,106400.38
PRJ-2018-052,PRJ-2018-052-SOV-06,44944.64
PRJ-2018-052,PRJ-2018-052-SOV-07,272480.69
PRJ-2018-052,PRJ-2018-052-SOV-08,269920.06
PRJ-2018-052,PRJ-2018-052-SOV-09,240717.9
PRJ-2018-052,PRJ-2018-052-SOV-10,97629.95999999999
PRJ-2018-052,PRJ-2018-052-SOV-11,36928.850000000006
PRJ-2018-052,PRJ-2018-052-SOV-12,66876.15
PRJ-2018-052,PRJ-2018-052-SOV-17,11517.01
PRJ-2018-052,PRJ-2018-052-SOV-20,49346.73
PRJ-2018-052,PRJ-2018-052-SOV-23,15295.78
PRJ-2018-052,PRJ-2018-052-SOV-24,19793.42
PRJ-2018-052,PRJ-2018-052-SOV-25,19369.48
PRJ-2018-053,PRJ-2018-053-SOV-03,153216.55
PRJ-2018-053,PRJ-2018-053-SOV-04,109217.34
PRJ-2018-053,PRJ-2018-053-SOV-05,121583.02
PRJ-2018-053,PRJ-2018-053-SOV-06,62612.72
PRJ-2018-053,PRJ-2018-053-SOV-07,324977.81
PRJ-2018-053,PRJ-2018-053-SOV-08,221610.55000000002
PRJ-2018-053,PRJ-2018-053-SOV-09,240424.27
PRJ-2018-053,PRJ-2018-053-SOV-10,76512.91
PRJ-2018-053,PRJ-2018-053-SOV-11,56622.08
PRJ-2018-053,PRJ-2018-053-SOV-12,60114.59
PRJ-2018-053,PRJ-2018-053-SOV-17,11584.81
PRJ-2018-054,PRJ-2018-054-SOV-03,518173.19999999995
PRJ-2018-054,PRJ-2018-054-SOV-04,898008.84
PRJ-2018-054,PRJ-2018-054-SOV-05,531565.03
PRJ-2018-054,PRJ-2018-054-SOV-06,293797.43
PRJ-2018-054,PRJ-2018-054-SOV-07,2153838.06
PRJ-2018-054,PRJ-2018-054-SOV-08,2001480.0
PRJ-2018-054,PRJ-2018-054-SOV-09,818995.22
PRJ-2018-054,PRJ-2018-054-SOV-10,439539.35
PRJ-2018-054,PRJ-2018-054-SOV-11,203769.95
PRJ-2018-054,PRJ-2018-054-SOV-12,341704.56999999995
PRJ-2018-054,PRJ-2018-054-SOV-17,468520.85
PRJ-2018-055,PRJ-2018-055-SOV-03,188641.68
PRJ-2018-055,PRJ-2018-055-SOV-04,189838.16
PRJ-2018-055,PRJ-2018-055-SOV-05,242985.22
PRJ-2018-055,PRJ-2018-055-SOV-06,74808.57
PRJ-2018-055,PRJ-2018-055-SOV-07,644223.81
PRJ-2018-055,PRJ-2018-055-SOV-08,412417.14
PRJ-2018-055,PRJ-2018-055-SOV-09,309676.67
PRJ-2018-055,PRJ-2018-055-SOV-10,164985.11000000002
PRJ-2018-055,PRJ-2018-055-SOV-11,51776.12
PRJ-2018-055,PRJ-2018-055-SOV-12,70616.2
PRJ-2018-055,PRJ-2018-055-SOV-18,9060.53
PRJ-2018-055,PRJ-2018-055-SOV-24,14148.49
PRJ-2018-055,PRJ-2018-055-SOV-25,18444.05
PRJ-2018-056,PRJ-2018-056-SOV-03,1141586.16
PRJ-2018-056,PRJ-2018-056-SOV-04,1215145.33
PRJ-2018-056,PRJ-2018-056-SOV-05,1453134.28
PRJ-2018-056,PRJ-2018-056-SOV-06,623714.22
PRJ-2018-056,PRJ-2018-056-SOV-07,3216386.21
PRJ-2018-056,PRJ-2018-056-SOV-08,3400737.73
PRJ-2018-056,PRJ-2018-056-SOV-09,1853738.71
PRJ-2018-056,PRJ-2018-056-SOV-10,832054.17
PRJ-2018-056,PRJ-2018-056-SOV-11,566853.17
PRJ-2018-056,PRJ-2018-056-SOV-12,547729.37
PRJ-2018-056,PRJ-2018-056-SOV-17,487668.14
PRJ-2018-056,PRJ-2018-056-SOV-19,113675.98
PRJ-2018-057,PRJ-2018-057-SOV-03,618895.55
PRJ-2018-057,PRJ-2018-057-SOV-04,587953.13
PRJ-2018-057,PRJ-2018-057-SOV-05,402680.79
PRJ-2018-057,PRJ-2018-057-SOV-06,282369.48
PRJ-2018-057,PRJ-2018-057-SOV-07,1442118.8
PRJ-2018-057,PRJ-2018-057-SOV-08,1261473.38
PRJ-2018-057,PRJ-2018-057-SOV-09,774799.71
PRJ-2018-057,PRJ-2018-057-SOV-10,477617.95999999996
PRJ-2018-057,PRJ-2018-057-SOV-11,161972.41999999998
PRJ-2018-057,PRJ-2018-057-SOV-12,271947.04
PRJ-2018-057,PRJ-2018-057-SOV-23,717865.8
PRJ-2018-057,PRJ-2018-057-SOV-24,181836.86
PRJ-2018-058,PRJ-2018-058-SOV-03,188161.8
PRJ-2018-058,PRJ-2018-058-SOV-04,205707.18
PRJ-2018-058,PRJ-2018-058-SOV-05,174067.05
PRJ-2018-058,PRJ-2018-058-SOV-06,97834.67
PRJ-2018-058,PRJ-2018-058-SOV-07,654450.59
PRJ-2018-058,PRJ-2018-058-SOV-08,406517.9
PRJ-2018-058,PRJ-2018-058-SOV-09,268778.1
PRJ-2018-058,PRJ-2018-058-SOV-10,165596.82
PRJ-2018-058,PRJ-2018-058-SOV-11,62549.08
PRJ-2018-058,PRJ-2018-058-SOV-12,125693.2
PRJ-2018-058,PRJ-2018-058-SOV-19,106476.36
PRJ-2018-058,PRJ-2018-058-SOV-21,11457.51
PRJ-2018-059,PRJ-2018-059-SOV-03,405920.62
PRJ-2018-059,PRJ-2018-059-SOV-04,401130.17
PRJ-2018-059,PRJ-2018-059-SOV-05,361763.38
PRJ-2018-059,PRJ-2018-059-SOV-06,344281.89
PRJ-2018-059,PRJ-2018-059-SOV-07,1420573.6400000001
PRJ-2018-059,PRJ-2018-059-SOV-08,828744.89
PRJ-2018-059,PRJ-2018-059-SOV-09,748122.79
PRJ-2018-059,PRJ-2018-059-SOV-10,339353.67
PRJ-2018-059,PRJ-2018-059-SOV-11,131241.08000000002
PRJ-2018-059,PRJ-2018-059-SOV-12,186984.22
PRJ-2018-059,PRJ-2018-059-SOV-19,9683.6
PRJ-2018-060,PRJ-2018-060-SOV-03,385052.45999999996
PRJ-2018-060,PRJ-2018-060-SOV-04,374817.01
PRJ-2018-060,PRJ-2018-060-SOV-05,361927.62
PRJ-2018-060,PRJ-2018-060-SOV-06,211443.65
PRJ-2018-060,PRJ-2018-060-SOV-07,1301648.97
PRJ-2018-060,PRJ-2018-060-SOV-08,1214723.5
PRJ-2018-060,PRJ-2018-060-SOV-09,685646.35
PRJ-2018-060,PRJ-2018-060-SOV-10,350960.19
PRJ-2018-060,PRJ-2018-060-SOV-11,137722.82
PRJ-2018-060,PRJ-2018-060-SOV-12,219046.22
PRJ-2018-061,PRJ-2018-061-SOV-03,1154894.3399999999
PRJ-2018-061,PRJ-2018-061-SOV-04,1348239.8399999999
PRJ-2018-061,PRJ-2018-061-SOV-05,1423953.76
PRJ-2018-061,PRJ-2018-061-SOV-06,412806.04000000004
PRJ-2018-061,PRJ-2018-061-SOV-07,4118830.2800000003
PRJ-2018-061,PRJ-2018-061-SOV-08,2312993.89
PRJ-2018-061,PRJ-2018-061-SOV-09,2400405.18
PRJ-2018-061,PRJ-2018-061-SOV-10,1192846.49
PRJ-2018-061,PRJ-2018-061-SOV-11,474132.59
PRJ-2018-061,PRJ-2018-061-SOV-12,428133.76
PRJ-2018-061,PRJ-2018-061-SOV-22,120486.96
PRJ-2018-061,PRJ-2018-061-SOV-25,61032.29
PRJ-2018-062,PRJ-2018-062-SOV-03,841954.4299999999
PRJ-2018-062,PRJ-2018-062-SOV-04,787407.87
PRJ-2018-062,PRJ-2018-062-SOV-05,664713.02
PRJ-2018-062,PRJ-2018-062-SOV-06,435811.54000000004
PRJ-2018-062,PRJ-2018-062-SOV-07,2308382.38
PRJ-2018-062,PRJ-2018-062-SOV-08,1002268.6900000001
PRJ-2018-062,PRJ-2018-062-SOV-09,1269696.91
PRJ-2018-062,PRJ-2018-062-SOV-10,440000.52999999997
PRJ-2018-062,PRJ-2018-062-SOV-11,215150.91999999998
PRJ-2018-062,PRJ-2018-062-SOV-12,335887.16
PRJ-2018-063,PRJ-2018-063-SOV-03,192307.25
PRJ-2018-063,PRJ-2018-063-SOV-04,216016.43
PRJ-2018-063,PRJ-2018-063-SOV-05,180858.44
PRJ-2018-063,PRJ-2018-063-SOV-06,128965.95999999999
PRJ-2018-063,PRJ-2018-063-SOV-07,615636.64
PRJ-2018-063,PRJ-2018-063-SOV-08,376143.79
PRJ-2018-063,PRJ-2018-063-SOV-09,241267.56
PRJ-2018-063,PRJ-2018-063-SOV-10,133343.06
PRJ-2018-063,PRJ-2018-063-SOV-11,96754.62
PRJ-2018-063,PRJ-2018-063-SOV-12,105039.84
PRJ-2018-063,PRJ-2018-063-SOV-20,24121.16
PRJ-2018-064,PRJ-2018-064-SOV-03,459634.27
PRJ-2018-064,PRJ-2018-064-SOV-04,339648.15
PRJ-2018-064,PRJ-2018-064-SOV-05,339806.0
PRJ-2018-064,PRJ-2018-064-SOV-06,299867.95
PRJ-2018-064,PRJ-2018-064-SOV-07,1244315.52
PRJ-2018-064,PRJ-2018-064-SOV-08,1185720.9
PRJ-2018-064,PRJ-2018-064-SOV-09,767482.6100000001
PRJ-2018-064,PRJ-2018-064-SOV-10,263928.98
PRJ-2018-064,PRJ-2018-064-SOV-11,147616.5
PRJ-2018-064,PRJ-2018-064-SOV-12,171150.66
PRJ-2018-064,PRJ-2018-064-SOV-19,53002.48
PRJ-2018-064,PRJ-2018-064-SOV-25,147937.12
PRJ-2018-065,PRJ-2018-065-SOV-03,226799.4
PRJ-2018-065,PRJ-2018-065-SOV-04,511882.58
PRJ-2018-065,PRJ-2018-065-SOV-05,333743.85
PRJ-2018-065,PRJ-2018-065-SOV-06,130557.77
PRJ-2018-065,PRJ-2018-065-SOV-07,1243806.3599999999
PRJ-2018-065,PRJ-2018-065-SOV-08,916579.01
PRJ-2018-065,PRJ-2018-065-SOV-09,533829.03
PRJ-2018-065,PRJ-2018-065-SOV-10,268528.27
PRJ-2018-065,PRJ-2018-065-SOV-11,112953.92
PRJ-2018-065,PRJ-2018-065-SOV-12,171649.81
PRJ-2018-065,PRJ-2018-065-SOV-22,71367.56
PRJ-2018-066,PRJ-2018-066-SOV-03,760912.6499999999
PRJ-2018-066,PRJ-2018-066-SOV-04,722170.5700000001
PRJ-2018-066,PRJ-2018-066-SOV-05,765223.9
PRJ-2018-066,PRJ-2018-066-SOV-06,413665.94
PRJ-2018-066,PRJ-2018-066-SOV-07,1824223.81
PRJ-2018-066,PRJ-2018-066-SOV-08,1841067.46
PRJ-2018-066,PRJ-2018-066-SOV-09,1010524.6000000001
PRJ-2018-066,PRJ-2018-066-SOV-10,475411.92000000004
PRJ-2018-066,PRJ-2018-066-SOV-11,272727.72
PRJ-2018-066,PRJ-2018-066-SOV-12,388950.32
PRJ-2018-066,PRJ-2018-066-SOV-17,48441.01
PRJ-2018-067,PRJ-2018-067-SOV-03,1005340.84
PRJ-2018-067,PRJ-2018-067-SOV-04,1005609.39
PRJ-2018-067,PRJ-2018-067-SOV-05,688734.52
PRJ-2018-067,PRJ-2018-067-SOV-06,492920.95
PRJ-2018-067,PRJ-2018-067-SOV-07,2231250.0
PRJ-2018-067,PRJ-2018-067-SOV-08,2641735.37
PRJ-2018-067,PRJ-2018-067-SOV-09,1495715.17
PRJ-2018-067,PRJ-2018-067-SOV-10,646182.9
PRJ-2018-067,PRJ-2018-067-SOV-11,339013.53
PRJ-2018-067,PRJ-2018-067-SOV-12,461454.47
PRJ-2018-067,PRJ-2018-067-SOV-16,142949.02
PRJ-2018-067,PRJ-2018-067-SOV-24,293363.0
PRJ-2018-068,PRJ-2018-068-SOV-03,256849.32
PRJ-2018-068,PRJ-2018-068-SOV-04,327015.39
PRJ-2018-068,PRJ-2018-068-SOV-05,210773.2
PRJ-2018-068,PRJ-2018-068-SOV-06,161196.72
PRJ-2018-068,PRJ-2018-068-SOV-07,1075845.32
PRJ-2018-068,PRJ-2018-068-SOV-08,547201.87
PRJ-2018-068,PRJ-2018-068-SOV-09,432562.66
PRJ-2018-068,PRJ-2018-068-SOV-10,205509.37
PRJ-2018-068,PRJ-2018-068-SOV-11,148992.66
PRJ-2018-068,PRJ-2018-068-SOV-12,115205.02
PRJ-2018-068,PRJ-2018-068-SOV-20,17550.41
PRJ-2018-069,PRJ-2018-069-SOV-03,694171.73
PRJ-2018-069,PRJ-2018-069-SOV-04,613578.65
PRJ-2018-069,PRJ-2018-069-SOV-05,543623.51
PRJ-2018-069,PRJ-2018-069-SOV-06,232138.0
PRJ-2018-069,PRJ-2018-069-SOV-07,1727046.7
PRJ-2018-069,PRJ-2018-069-SOV-08,1242009.33
PRJ-2018-069,PRJ-2018-069-SOV-09,636703.49
PRJ-2018-069,PRJ-2018-069-SOV-10,461700.29000000004
PRJ-2018-069,PRJ-2018-069-SOV-11,271468.23
PRJ-2018-069,PRJ-2018-069-SOV-12,258564.02000000002
PRJ-2018-069,PRJ-2018-069-SOV-25,392825.72
PRJ-2018-070,PRJ-2018-070-SOV-03,393849.14
PRJ-2018-070,PRJ-2018-070-SOV-04,763747.7700000001
PRJ-2018-070,PRJ-2018-070-SOV-05,372413.8
PRJ-2018-070,PRJ-2018-070-SOV-06,309875.83
PRJ-2018-070,PRJ-2018-070-SOV-07,1489790.95
PRJ-2018-070,PRJ-2018-070-SOV-08,970956.7199999999
PRJ-2018-070,PRJ-2018-070-SOV-09,904697.01
PRJ-2018-070,PRJ-2018-070-SOV-10,315396.43
PRJ-2018-070,PRJ-2018-070-SOV-11,248005.55
PRJ-2018-070,PRJ-2018-070-SOV-12,258735.26
PRJ-2018-070,PRJ-2018-070-SOV-22,29309.34
PRJ-2018-070,PRJ-2018-070-SOV-25,87385.73
PRJ-2018-071,PRJ-2018-071-SOV-03,1210525.81
PRJ-2018-071,PRJ-2018-071-SOV-04,733289.66
PRJ-2018-071,PRJ-2018-071-SOV-05,682302.87
PRJ-2018-071,PRJ-2018-071-SOV-06,310492.22000000003
PRJ-2018-071,PRJ-2018-071-SOV-07,3270697.62
PRJ-2018-071,PRJ-2018-071-SOV-08,2165293.99
PRJ-2018-071,PRJ-2018-071-SOV-09,1344287.78
PRJ-2018-071,PRJ-2018-071-SOV-10,564202.4
PRJ-2018-071,PRJ-2018-071-SOV-11,386545.52
PRJ-2018-071,PRJ-2018-071-SOV-12,541246.15
PRJ-2018-071,PRJ-2018-071-SOV-19,129533.11
PRJ-2018-071,PRJ-2018-071-SOV-24,345863.62
PRJ-2018-072,PRJ-2018-072-SOV-03,660114.4099999999
PRJ-2018-072,PRJ-2018-072-SOV-04,766819.55
PRJ-2018-072,PRJ-2018-072-SOV-05,550726.86
PRJ-2018-072,PRJ-2018-072-SOV-06,223031.47
PRJ-2018-072,PRJ-2018-072-SOV-07,1832322.81
PRJ-2018-072,PRJ-2018-072-SOV-08,1741972.49
PRJ-2018-072,PRJ-2018-072-SOV-09,952366.57
PRJ-2018-072,PRJ-2018-072-SOV-10,573079.79
PRJ-2018-072,PRJ-2018-072-SOV-11,243707.09
PRJ-2018-072,PRJ-2018-072-SOV-12,326498.44
PRJ-2018-072,PRJ-2018-072-SOV-16,385296.91
PRJ-2018-072,PRJ-2018-072-SOV-23,67505.82
PRJ-2018-073,PRJ-2018-073-SOV-03,120617.41
PRJ-2018-073,PRJ-2018-073-SOV-04,143506.79
PRJ-2018-073,PRJ-2018-073-SOV-05,206969.96000000002
PRJ-2018-073,PRJ-2018-073-SOV-06,93390.8
PRJ-2018-073,PRJ-2018-073-SOV-07,670028.51
PRJ-2018-073,PRJ-2018-073-SOV-08,393106.85
PRJ-2018-073,PRJ-2018-073-SOV-09,339599.06
PRJ-2018-073,PRJ-2018-073-SOV-10,183002.92
PRJ-2018-073,PRJ-2018-073-SOV-11,54798.5
PRJ-2018-073,PRJ-2018-073-SOV-12,63792.85
PRJ-2018-073,PRJ-2018-073-SOV-23,5216.53
PRJ-2018-073,PRJ-2018-073-SOV-24,29761.09
PRJ-2018-074,PRJ-2018-074-SOV-03,158155.12
PRJ-2018-074,PRJ-2018-074-SOV-04,164438.88999999998
PRJ-2018-074,PRJ-2018-074-SOV-05,117782.97
PRJ-2018-074,PRJ-2018-074-SOV-06,61648.91
PRJ-2018-074,PRJ-2018-074-SOV-07,385055.04000000004
PRJ-2018-074,PRJ-2018-074-SOV-08,358822.22
PRJ-2018-074,PRJ-2018-074-SOV-09,262856.16000000003
PRJ-2018-074,PRJ-2018-074-SOV-10,109243.33
PRJ-2018-074,PRJ-2018-074-SOV-11,65177.06
PRJ-2018-074,PRJ-2018-074-SOV-12,47724.26
PRJ-2018-074,PRJ-2018-074-SOV-22,18245.63
PRJ-2018-075,PRJ-2018-075-SOV-03,383698.6
PRJ-2018-075,PRJ-2018-075-SOV-04,627412.0
PRJ-2018-075,PRJ-2018-075-SOV-05,331145.66000000003
PRJ-2018-075,PRJ-2018-075-SOV-06,224917.66999999998
PRJ-2018-075,PRJ-2018-075-SOV-07,1286443.75
PRJ-2018-075,PRJ-2018-075-SOV-08,961702.1499999999
PRJ-2018-075,PRJ-2018-075-SOV-09,821185.9
PRJ-2018-075,PRJ-2018-075-SOV-10,265911.06
PRJ-2018-075,PRJ-2018-075-SOV-11,96145.54000000001
PRJ-2018-075,PRJ-2018-075-SOV-12,194522.74
PRJ-2018-075,PRJ-2018-075-SOV-18,80524.05
PRJ-2018-076,PRJ-2018-076-SOV-03,562920.86
PRJ-2018-076,PRJ-2018-076-SOV-04,605638.6699999999
PRJ-2018-076,PRJ-2018-076-SOV-05,606200.23
PRJ-2018-076,PRJ-2018-076-SOV-06,406154.55
PRJ-2018-076,PRJ-2018-076-SOV-07,1661353.96
PRJ-2018-076,PRJ-2018-076-SOV-08,1130086.02
PRJ-2018-076,PRJ-2018-076-SOV-09,1085425.25
PRJ-2018-076,PRJ-2018-076-SOV-10,429234.25
PRJ-2018-076,PRJ-2018-076-SOV-11,290605.38
PRJ-2018-076,PRJ-2018-076-SOV-12,344808.36
PRJ-2018-077,PRJ-2018-077-SOV-03,219972.94
PRJ-2018-077,PRJ-2018-077-SOV-04,238236.06
PRJ-2018-077,PRJ-2018-077-SOV-05,142240.75
PRJ-2018-077,PRJ-2018-077-SOV-06,108059.47
PRJ-2018-077,PRJ-2018-077-SOV-07,567033.8099999999
PRJ-2018-077,PRJ-2018-077-SOV-08,306554.16
PRJ-2018-077,PRJ-2018-077-SOV-09,326206.23
PRJ-2018-077,PRJ-2018-077-SOV-10,109577.16
PRJ-2018-077,PRJ-2018-077-SOV-11,98095.84
PRJ-2018-077,PRJ-2018-077-SOV-12,75781.79000000001
PRJ-2018-077,PRJ-2018-077-SOV-21,17413.38
PRJ-2018-078,PRJ-2018-078-SOV-03,255147.88
PRJ-2018-078,PRJ-2018-078-SOV-04,339284.46
PRJ-2018-078,PRJ-2018-078-SOV-05,244367.97
PRJ-2018-078,PRJ-2018-078-SOV-06,121615.17
PRJ-2018-078,PRJ-2018-078-SOV-07,924764.98
PRJ-2018-078,PRJ-2018-078-SOV-08,808985.03
PRJ-2018-078,PRJ-2018-078-SOV-09,458014.47
