project_id,application_number,period_end,period_total,cumulative_billed,retention_held,net_payment_due,status,payment_date,line_item_count
PRJ-2018-014,13,2019-02-09,242000,11100700,1110070.0,9990630.0,Paid,2019-03-18,13
PRJ-2018-014,14,2019-03-11,250800,11351500,1135150.0,10216350.0,Pending,2019-04-19,13
PRJ-2018-014,15,2019-04-10,260100,11611600,1161160.0,10450440.0,Pending,2019-05-11,13
PRJ-2018-015,2,2018-04-13,1795400,1795400,179540.0,1615860.0,Paid,2018-05-23,9
PRJ-2018-015,3,2018-05-13,2139300,3934700,393470.0,3541230.0,Approved,,12
PRJ-2018-015,4,2018-06-12,2218700,6153400,615340.0,5538060.0,Paid,2018-07-13,15
PRJ-2018-015,5,2018-07-12,1309300,7462700,746270.0,6716430.0,Paid,2018-08-12,15
PRJ-2018-015,6,2018-08-11,1279600,8742300,874230.0,7868070.0,Pending,2018-09-20,15
PRJ-2018-015,7,2018-09-10,1283200,10025500,1002550.0,9022950.0,Approved,2018-10-18,15
PRJ-2018-015,8,2018-10-10,1252700,11278200,1127820.0,10150380.0,Paid,,15
PRJ-2018-015,9,2018-11-09,1244700,12522900,1252290.0,11270610.0,Approved,2018-12-07,15
PRJ-2018-015,10,2018-12-09,1320100,13843000,1384300.0,12458700.0,Pending,2019-01-05,15
PRJ-2018-015,11,2019-01-08,1259200,15102200,1510220.0,13591980.0,Approved,2019-02-05,15
PRJ-2018-015,12,2019-02-07,1273600,16375800,1637580.0,14738220.0,Paid,,15
PRJ-2018-015,13,2019-03-09,1232800,17608600,1760860.0,15847740.0,Paid,,15
PRJ-2018-015,14,2019-04-08,1121800,18730400,1873040.0,16857360.0,Paid,2019-05-09,15
PRJ-2018-015,15,2019-05-08,1134700,19865100,1986510.0,17878590.0,Paid,2019-06-09,14
PRJ-2018-015,16,2019-06-07,1157900,21023000,2102300.0,18920700.0,Paid,2019-07-16,13
PRJ-2018-015,17,2019-07-07,1101600,22124600,2212460.0,19912140.0,Paid,2019-08-09,13
PRJ-2018-015,20,2019-10-05,246200,22370800,2237080.0,20133720.0,Pending,2019-11-12,13
PRJ-2018-016,2,2018-04-23,1576700,1576700,157670.0,1419030.0,Approved,2018-06-01,9
PRJ-2018-016,3,2018-05-23,1956200,3532900,353290.0,3179610.0,Pending,2018-06-23,12
PRJ-2018-016,4,2018-06-22,1887000,5419900,541990.0,4877910.0,Approved,,15
PRJ-2018-016,5,2018-07-22,1238800,6658700,665870.0,5992830.0,Pending,2018-08-29,15
PRJ-2018-016,6,2018-08-21,1154400,7813100,781310.0,7031790.0,Paid,2018-09-20,15
PRJ-2018-016,7,2018-09-20,1157900,8971000,897100.0,8073900.0,Paid,2018-10-27,15
PRJ-2018-016,8,2018-10-20,1135900,10106900,1010690.0,9096210.0,Approved,2018-11-28,15
PRJ-2018-016,9,2018-11-19,1145600,11252500,1125250.0,10127250.0,Paid,2018-12-21,15
PRJ-2018-016,10,2018-12-19,1126900,12379400,1237940.0,11141460.0,Approved,2019-01-27,15
PRJ-2018-016,11,2019-01-18,1190000,13569400,1356940.0,12212460.0,Paid,2019-02-26,15
PRJ-2018-016,12,2019-02-17,1167400,14736800,1473680.0,13263120.0,Paid,,15
PRJ-2018-016,13,2019-03-19,1102300,15839100,1583910.0,14255190.0,Paid,,15
PRJ-2018-016,14,2019-04-18,1062500,16901600,1690160.0,15211440.0,Approved,2019-05-27,15
PRJ-2018-016,15,2019-05-18,999000,17900600,1790060.0,16110540.0,Approved,2019-06-26,15
PRJ-2018-016,16,2019-06-17,1005100,18905700,1890570.0,17015130.0,Pending,2019-07-15,13
PRJ-2018-016,17,2019-07-17,1037000,19942700,1994270.0,17948430.0,Approved,2019-08-18,13
PRJ-2018-016,20,2019-10-15,200900,20143600,2014360.0,18129240.0,Pending,,13
PRJ-2018-017,2,2018-04-25,3051800,3051800,305180.0,2746620.0,Paid,,12
PRJ-2018-017,3,2018-05-25,2937300,5989100,598910.0,5390190.0,Pending,,15
PRJ-2018-017,4,2018-06-24,2266500,8255600,825560.0,7430040.0,Pending,2018-07-21,15
PRJ-2018-017,5,2018-07-24,2033500,10289100,1028910.0,9260190.0,Approved,2018-08-18,15
PRJ-2018-017,6,2018-08-23,2082000,12371100,1237110.0,11133990.0,Pending,,15
PRJ-2018-017,7,2018-09-22,2094700,14465800,1446580.0,13019220.0,Paid,2018-10-23,15
PRJ-2018-017,8,2018-10-22,1929800,16395600,1639560.0,14756040.0,Pending,2018-11-16,15
PRJ-2018-017,9,2018-11-21,1899900,18295500,1829550.0,16465950.0,Pending,2018-12-25,15
PRJ-2018-017,10,2018-12-21,359900,18655400,1865540.0,16789860.0,Pending,,14
PRJ-2018-017,11,2019-01-20,572500,19227900,1922790.0,17305110.0,Pending,2019-03-01,13
PRJ-2018-018,2,2018-04-13,750800,750800,75080.0,675720.0,Pending,,9
PRJ-2018-018,3,2018-05-13,882900,1633700,163370.0,1470330.0,Paid,2018-06-20,12
PRJ-2018-018,4,2018-06-12,971500,2605200,260520.0,2344680.0,Approved,2018-07-21,12
PRJ-2018-018,5,2018-07-12,538800,3144000,314400.0,2829600.0,Approved,2018-08-10,15
PRJ-2018-018,6,2018-08-11,557600,3701600,370160.0,3331440.0,Approved,2018-09-17,15
PRJ-2018-018,7,2018-09-10,513300,4214900,421490.0,3793410.0,Paid,,15
PRJ-2018-018,8,2018-10-10,541100,4756000,475600.0,4280400.0,Paid,2018-11-11,15
PRJ-2018-018,9,2018-11-09,508700,5264700,526470.0,4738230.0,Approved,,15
PRJ-2018-018,10,2018-12-09,544700,5809400,580940.0,5228460.0,Paid,2019-01-03,15
PRJ-2018-018,11,2019-01-08,519900,6329300,632930.0,5696370.0,Pending,2019-02-05,15
PRJ-2018-018,12,2019-02-07,528700,6858000,685800.0,6172200.0,Paid,,15
PRJ-2018-018,13,2019-03-09,526700,7384700,738470.0,6646230.0,Approved,2019-04-10,15
PRJ-2018-018,14,2019-04-08,493300,7878000,787800.0,7090200.0,Pending,2019-05-09,15
PRJ-2018-018,15,2019-05-08,463400,8341400,834140.0,7507260.0,Approved,,15
PRJ-2018-018,16,2019-06-07,458300,8799700,879970.0,7919730.0,Paid,,14
PRJ-2018-018,17,2019-07-07,476400,9276100,927610.0,8348490.0,Pending,,13
PRJ-2018-018,18,2019-08-06,31200,9307300,930730.0,8376570.0,Paid,2019-09-12,13
PRJ-2018-018,19,2019-09-05,148900,9456200,945620.0,8510580.0,Approved,2019-10-13,13
PRJ-2018-018,20,2019-10-05,150400,9606600,960660.0,8645940.0,Pending,,13
PRJ-2018-018,21,2019-11-04,152800,9759400,975940.0,8783460.0,Pending,2019-12-01,13
PRJ-2018-019,2,2018-05-26,1060700,1060700,106070.0,954630.0,Approved,2018-06-28,9
PRJ-2018-019,3,2018-06-25,1109700,2170400,217040.0,1953360.0,Approved,2018-07-30,9
PRJ-2018-019,4,2018-07-25,1378900,3549300,354930.0,3194370.0,Approved,,12
PRJ-2018-019,5,2018-08-24,1448300,4997600,499760.0,4497840.0,Paid,2018-09-24,12
PRJ-2018-019,6,2018-09-23,896000,5893600,589360.0,5304240.0,Paid,2018-10-21,15
PRJ-2018-019,7,2018-10-23,784700,6678300,667830.0,6010470.0,Paid,2018-11-24,15
PRJ-2018-019,8,2018-11-22,791200,7469500,746950.0,6722550.0,Paid,2018-12-23,15
PRJ-2018-019,9,2018-12-22,746600,8216100,821610.0,7394490.0,Paid,2019-01-18,15
PRJ-2018-019,10,2019-01-21,781500,8997600,899760.0,8097840.0,Paid,2019-02-22,15
PRJ-2018-019,11,2019-02-20,778700,9776300,977630.0,8798670.0,Paid,2019-04-01,15
PRJ-2018-019,12,2019-03-22,776000,10552300,1055230.0,9497070.0,Paid,2019-04-30,15
PRJ-2018-019,13,2019-04-21,767700,11320000,1132000.0,10188000.0,Paid,,15
PRJ-2018-019,14,2019-05-21,755200,12075200,1207520.0,10867680.0,Pending,2019-06-24,15
PRJ-2018-019,15,2019-06-20,775400,12850600,1285060.0,11565540.0,Approved,2019-07-20,15
PRJ-2018-019,16,2019-07-20,777500,13628100,1362810.0,12265290.0,Approved,2019-08-28,15
PRJ-2018-019,17,2019-08-19,769600,14397700,1439770.0,12957930.0,Paid,2019-09-18,15
PRJ-2018-019,18,2019-09-18,756200,15153900,1515390.0,13638510.0,Approved,,15
PRJ-2018-019,19,2019-10-18,733000,15886900,1588690.0,14298210.0,Paid,2019-11-22,15
PRJ-2018-019,20,2019-11-17,669500,16556400,1655640.0,14900760.0,Approved,2019-12-13,15
PRJ-2018-019,21,2019-12-17,659600,17216000,1721600.0,15494400.0,Pending,2020-01-13,14
PRJ-2018-019,22,2020-01-16,689100,17905100,1790510.0,16114590.0,Approved,2020-02-12,14
PRJ-2018-019,23,2020-02-15,678400,18583500,1858350.0,16725150.0,Paid,,13
PRJ-2018-019,24,2020-03-16,678600,19262100,1926210.0,17335890.0,Paid,,13
PRJ-2018-019,27,2020-06-14,132300,19394400,1939440.0,17454960.0,Approved,2020-07-14,13
PRJ-2018-019,28,2020-07-14,219700,19614100,1961410.0,17652690.0,Pending,,13
PRJ-2018-019,29,2020-08-13,229100,19843200,1984320.0,17858880.0,Pending,2020-09-15,13
PRJ-2018-020,2,2018-03-24,610800,610800,61080.0,549720.0,Paid,,9
PRJ-2018-020,3,2018-04-23,699900,1310700,131070.0,1179630.0,Approved,2018-06-01,12
PRJ-2018-020,4,2018-05-23,818900,2129600,212960.0,1916640.0,Pending,2018-06-22,12
PRJ-2018-020,5,2018-06-22,467300,2596900,259690.0,2337210.0,Paid,,15
PRJ-2018-020,6,2018-07-22,431300,3028200,302820.0,2725380.0,Approved,2018-08-17,15
PRJ-2018-020,7,2018-08-21,460300,3488500,348850.0,3139650.0,Pending,2018-09-29,15
PRJ-2018-020,8,2018-09-20,437300,3925800,392580.0,3533220.0,Pending,2018-10-23,15
PRJ-2018-020,9,2018-10-20,453000,4378800,437880.0,3940920.0,Paid,2018-11-26,15
PRJ-2018-020,10,2018-11-19,421500,4800300,480030.0,4320270.0,Paid,2018-12-20,15
PRJ-2018-020,11,2018-12-19,458700,5259000,525900.0,4733100.0,Pending,2019-01-14,15
PRJ-2018-020,12,2019-01-18,442100,5701100,570110.0,5130990.0,Paid,,15
PRJ-2018-020,13,2019-02-17,440300,6141400,614140.0,5527260.0,Pending,2019-03-20,15
PRJ-2018-020,14,2019-03-19,430100,6571500,657150.0,5914350.0,Paid,2019-04-25,15
PRJ-2018-020,15,2019-04-18,385800,6957300,695730.0,6261570.0,Approved,2019-05-26,15
PRJ-2018-020,16,2019-05-18,382900,7340200,734020.0,6606180.0,Pending,2019-06-19,13
PRJ-2018-020,17,2019-06-17,392100,7732300,773230.0,6959070.0,Paid,2019-07-26,13
PRJ-2018-020,18,2019-07-17,27600,7759900,775990.0,6983910.0,Paid,2019-08-22,13
PRJ-2018-020,19,2019-08-16,120900,7880800,788080.0,7092720.0,Paid,,13
PRJ-2018-020,20,2019-09-15,128300,8009100,800910.0,7208190.0,Pending,,13
PRJ-2018-020,21,2019-10-15,125300,8134400,813440.0,7320960.0,Pending,2019-11-10,13
PRJ-2018-021,2,2018-04-24,3329200,3329200,332920.0,2996280.0,Paid,2018-05-29,9
PRJ-2018-021,3,2018-05-24,3438600,6767800,676780.0,6091020.0,Paid,,12
PRJ-2018-021,4,2018-06-23,4186300,10954100,1095410.0,9858690.0,Paid,2018-07-29,12
PRJ-2018-021,5,2018-07-23,3667700,14621800,1462180.0,13159620.0,Approved,2018-08-23,15
PRJ-2018-021,6,2018-08-22,2532800,17154600,1715460.0,15439140.0,Approved,2018-09-18,15
PRJ-2018-021,7,2018-09-21,2275700,19430300,1943030.0,17487270.0,Approved,,15
PRJ-2018-021,8,2018-10-21,2277700,21708000,2170800.0,19537200.0,Paid,2018-11-18,15
PRJ-2018-021,9,2018-11-20,2281900,23989900,2398990.0,21590910.0,Pending,2018-12-20,15
PRJ-2018-021,10,2018-12-20,2297800,26287700,2628770.0,23658930.0,Paid,2019-01-25,15
PRJ-2018-021,11,2019-01-19,2279800,28567500,2856750.0,25710750.0,Pending,2019-02-21,15
PRJ-2018-021,12,2019-02-18,2293800,30861300,3086130.0,27775170.0,Paid,,15
PRJ-2018-021,13,2019-03-20,2322500,33183800,3318380.0,29865420.0,Pending,2019-04-20,15
PRJ-2018-021,14,2019-04-19,2204000,35387800,3538780.0,31849020.0,Approved,2019-05-21,15
PRJ-2018-021,15,2019-05-19,2244000,37631800,3763180.0,33868620.0,Pending,2019-06-20,15
PRJ-2018-021,16,2019-06-18,2393000,40024800,4002480.0,36022320.0,Paid,2019-07-23,15
PRJ-2018-021,17,2019-07-18,2132200,42157000,4215700.0,37941300.0,Pending,,15
PRJ-2018-021,18,2019-08-17,1975600,44132600,4413260.0,39719340.0,Paid,2019-09-16,15
PRJ-2018-021,19,2019-09-16,2102100,46234700,4623470.0,41611230.0,Pending,2019-10-24,15
PRJ-2018-021,20,2019-10-16,1933900,48168600,4816860.0,43351740.0,Approved,2019-11-23,13
PRJ-2018-021,21,2019-11-15,2051200,50219800,5021980.0,45197820.0,Pending,2019-12-25,13
PRJ-2018-021,22,2019-12-15,1997200,52217000,5221700.0,46995300.0,Paid,,13
PRJ-2018-021,25,2020-03-14,34700,52251700,5225170.0,47026530.0,Pending,2020-04-10,7
PRJ-2018-021,26,2020-04-13,597800,52849500,5284950.0,47564550.0,Pending,2020-05-08,13
PRJ-2018-022,2,2018-05-05,3382800,3382800,338280.0,3044520.0,Paid,2018-06-02,9
PRJ-2018-022,3,2018-06-04,4343500,7726300,772630.0,6953670.0,Paid,2018-07-02,12
PRJ-2018-022,4,2018-07-04,2926000,10652300,1065230.0,9587070.0,Paid,2018-07-30,15
PRJ-2018-022,5,2018-08-03,2547700,13200000,1320000.0,11880000.0,Approved,2018-09-05,15
PRJ-2018-022,6,2018-09-02,2411500,15611500,1561150.0,14050350.0,Paid,2018-10-08,15
PRJ-2018-022,7,2018-10-02,2452400,18063900,1806390.0,16257510.0,Paid,,15
PRJ-2018-022,8,2018-11-01,2364200,20428100,2042810.0,18385290.0,Paid,,15
PRJ-2018-022,9,2018-12-01,2456900,22885000,2288500.0,20596500.0,Approved,,15
PRJ-2018-022,10,2018-12-31,2433400,25318400,2531840.0,22786560.0,Paid,2019-01-28,15
PRJ-2018-022,11,2019-01-30,2197500,27515900,2751590.0,24764310.0,Approved,2019-03-04,15
PRJ-2018-022,12,2019-03-01,2090700,29606600,2960660.0,26645940.0,Paid,2019-04-07,15
PRJ-2018-022,13,2019-03-31,2113900,31720500,3172050.0,28548450.0,Paid,,15
PRJ-2018-022,14,2019-04-30,349700,32070200,3207020.0,28863180.0,Paid,2019-06-07,13
PRJ-2018-022,15,2019-05-30,681900,32752100,3275210.0,29476890.0,Pending,2019-06-29,13
PRJ-2018-022,16,2019-06-29,707300,33459400,3345940.0,30113460.0,Pending,2019-08-08,13
PRJ-2018-023,2,2018-03-23,669900,669900,66990.0,602910.0,Paid,,9
PRJ-2018-023,3,2018-04-22,808900,1478800,147880.0,1330920.0,Paid,,12
PRJ-2018-023,4,2018-05-22,855600,2334400,233440.0,2100960.0,Pending,2018-06-30,12
PRJ-2018-023,5,2018-06-21,497600,2832000,283200.0,2548800.0,Paid,2018-07-28,15
PRJ-2018-023,6,2018-07-21,486100,3318100,331810.0,2986290.0,Paid,2018-08-22,15
PRJ-2018-023,7,2018-08-20,489900,3808000,380800.0,3427200.0,Paid,2018-09-25,15
PRJ-2018-023,8,2018-09-19,460900,4268900,426890.0,3842010.0,Paid,2018-10-20,15
PRJ-2018-023,9,2018-10-19,497700,4766600,476660.0,4289940.0,Paid,,15
PRJ-2018-023,10,2018-11-18,478500,5245100,524510.0,4720590.0,Paid,2018-12-13,15
PRJ-2018-023,11,2018-12-18,481900,5727000,572700.0,5154300.0,Pending,2019-01-20,15
PRJ-2018-023,12,2019-01-17,468600,6195600,619560.0,5576040.0,Paid,2019-02-15,15
PRJ-2018-023,13,2019-02-16,472600,6668200,666820.0,6001380.0,Paid,2019-03-21,15
PRJ-2018-023,14,2019-03-18,453500,7121700,712170.0,6409530.0,Paid,2019-04-19,15
PRJ-2018-023,15,2019-04-17,422300,7544000,754400.0,6789600.0,Paid,2019-05-27,15
PRJ-2018-023,16,2019-05-17,410600,7954600,795460.0,7159140.0,Paid,2019-06-17,15
PRJ-2018-023,17,2019-06-16,413800,8368400,836840.0,7531560.0,Paid,2019-07-16,13
PRJ-2018-023,18,2019-07-16,33500,8401900,840190.0,7561710.0,Paid,,12
PRJ-2018-023,19,2019-08-15,130400,8532300,853230.0,7679070.0,Paid,2019-09-09,13
PRJ-2018-023,20,2019-09-14,138300,8670600,867060.0,7803540.0,Pending,2019-10-21,13
PRJ-2018-023,21,2019-10-14,135400,8806000,880600.0,7925400.0,Pending,2019-11-19,13
PRJ-2018-024,2,2018-04-28,2168200,2168200,216820.0,1951380.0,Paid,2018-06-01,9
PRJ-2018-024,3,2018-05-28,2832200,5000400,500040.0,4500360.0,Approved,,12
PRJ-2018-024,4,2018-06-27,1853100,6853500,685350.0,6168150.0,Paid,2018-07-25,15
PRJ-2018-024,5,2018-07-27,1620600,8474100,847410.0,7626690.0,Paid,2018-08-21,15
PRJ-2018-024,6,2018-08-26,1621900,10096000,1009600.0,9086400.0,Pending,2018-10-04,15
PRJ-2018-024,7,2018-09-25,1558500,11654500,1165450.0,10489050.0,Pending,2018-11-03,15
PRJ-2018-024,8,2018-10-25,1568600,13223100,1322310.0,11900790.0,Approved,2018-11-26,15
PRJ-2018-024,9,2018-11-24,1599600,14822700,1482270.0,13340430.0,Approved,2018-12-20,15
PRJ-2018-024,10,2018-12-24,1540600,16363300,1636330.0,14726970.0,Pending,2019-01-31,15
PRJ-2018-024,11,2019-01-23,1402700,17766000,1776600.0,15989400.0,Paid,2019-02-28,15
PRJ-2018-024,12,2019-02-22,1389700,19155700,1915570.0,17240130.0,Pending,2019-03-22,15
PRJ-2018-024,13,2019-03-24,392400,19548100,1954810.0,17593290.0,Approved,2019-04-25,14
PRJ-2018-024,14,2019-04-23,455300,20003400,2000340.0,18003060.0,Pending,,13
PRJ-2018-024,15,2019-05-23,451500,20454900,2045490.0,18409410.0,Pending,2019-06-20,13
PRJ-2018-025,2,2018-02-27,1102500,1102500,110250.0,992250.0,Paid,2018-04-03,9
PRJ-2018-025,3,2018-03-29,1169100,2271600,227160.0,2044440.0,Pending,2018-05-06,9
PRJ-2018-025,4,2018-04-28,1404800,3676400,367640.0,3308760.0,Approved,2018-06-06,12
PRJ-2018-025,5,2018-05-28,1457400,5133800,513380.0,4620420.0,Approved,,12
PRJ-2018-025,6,2018-06-27,884800,6018600,601860.0,5416740.0,Paid,2018-08-03,15
PRJ-2018-025,7,2018-07-27,815300,6833900,683390.0,6150510.0,Approved,2018-09-01,15
PRJ-2018-025,8,2018-08-26,813900,7647800,764780.0,6883020.0,Paid,,15
PRJ-2018-025,9,2018-09-25,803400,8451200,845120.0,7606080.0,Paid,2018-11-04,15
PRJ-2018-025,10,2018-10-25,792000,9243200,924320.0,8318880.0,Paid,2018-11-21,15
PRJ-2018-025,11,2018-11-24,792400,10035600,1003560.0,9032040.0,Approved,2018-12-28,15
PRJ-2018-025,12,2018-12-24,805000,10840600,1084060.0,9756540.0,Paid,,15
PRJ-2018-025,13,2019-01-23,793500,11634100,1163410.0,10470690.0,Pending,2019-02-27,15
PRJ-2018-025,14,2019-02-22,823100,12457200,1245720.0,11211480.0,Approved,2019-03-30,15
PRJ-2018-025,15,2019-03-24,771700,13228900,1322890.0,11906010.0,Paid,2019-04-28,15
PRJ-2018-025,16,2019-04-23,796700,14025600,1402560.0,12623040.0,Approved,2019-05-27,15
PRJ-2018-025,17,2019-05-23,808700,14834300,1483430.0,13350870.0,Paid,,15
PRJ-2018-025,18,2019-06-22,759900,15594200,1559420.0,14034780.0,Paid,2019-07-29,15
PRJ-2018-025,19,2019-07-22,694700,16288900,1628890.0,14660010.0,Paid,,14
PRJ-2018-025,20,2019-08-21,687400,16976300,1697630.0,15278670.0,Paid,2019-09-21,14
PRJ-2018-025,21,2019-09-20,717000,17693300,1769330.0,15923970.0,Paid,2019-10-22,13
PRJ-2018-025,22,2019-10-20,685000,18378300,1837830.0,16540470.0,Pending,,13
PRJ-2018-025,23,2019-11-19,684100,19062400,1906240.0,17156160.0,Paid,2019-12-22,13
PRJ-2018-025,25,2020-01-18,31600,19094000,1909400.0,17184600.0,Approved,2020-02-26,10
PRJ-2018-025,26,2020-02-17,212900,19306900,1930690.0,17376210.0,Paid,2020-03-13,13
PRJ-2018-025,27,2020-03-18,220400,19527300,1952730.0,17574570.0,Pending,2020-04-20,13
PRJ-2018-025,28,2020-04-17,234700,19762000,1976200.0,17785800.0,Pending,2020-05-22,13
PRJ-2018-026,2,2018-04-20,424100,424100,42410.0,381690.0,Approved,2018-05-24,9
PRJ-2018-026,3,2018-05-20,519200,943300,94330.0,848970.0,Paid,2018-06-29,12
PRJ-2018-026,4,2018-06-19,533600,1476900,147690.0,1329210.0,Paid,2018-07-16,15
PRJ-2018-026,5,2018-07-19,329900,1806800,180680.0,1626120.0,Approved,,15
PRJ-2018-026,6,2018-08-18,320800,2127600,212760.0,1914840.0,Approved,2018-09-21,15
PRJ-2018-026,7,2018-09-17,302300,2429900,242990.0,2186910.0,Paid,2018-10-26,15
PRJ-2018-026,8,2018-10-17,315200,2745100,274510.0,2470590.0,Paid,2018-11-18,15
PRJ-2018-026,9,2018-11-16,309400,3054500,305450.0,2749050.0,Paid,,15
PRJ-2018-026,10,2018-12-16,316600,3371100,337110.0,3033990.0,Approved,2019-01-14,15
PRJ-2018-026,11,2019-01-15,313100,3684200,368420.0,3315780.0,Approved,2019-02-11,15
PRJ-2018-026,12,2019-02-14,309800,3994000,399400.0,3594600.0,Approved,,15
PRJ-2018-026,13,2019-03-16,303300,4297300,429730.0,3867570.0,Paid,2019-04-12,15
PRJ-2018-026,14,2019-04-15,270300,4567600,456760.0,4110840.0,Paid,2019-05-14,15
PRJ-2018-026,15,2019-05-15,282700,4850300,485030.0,4365270.0,Paid,,14
PRJ-2018-026,16,2019-06-14,276000,5126300,512630.0,4613670.0,Paid,2019-07-19,13
PRJ-2018-026,17,2019-07-14,271000,5397300,539730.0,4857570.0,Approved,,13
PRJ-2018-026,20,2019-10-12,56200,5453500,545350.0,4908150.0,Pending,2019-11-18,13
PRJ-2018-027,2,2018-04-28,920800,920800,92080.0,828720.0,Paid,,9
PRJ-2018-027,3,2018-05-28,1076300,1997100,199710.0,1797390.0,Approved,2018-07-01,12
PRJ-2018-027,4,2018-06-27,1160900,3158000,315800.0,2842200.0,Approved,,12
PRJ-2018-027,5,2018-07-27,981000,4139000,413900.0,3725100.0,Paid,2018-08-21,15
PRJ-2018-027,6,2018-08-26,693200,4832200,483220.0,4348980.0,Pending,,15
PRJ-2018-027,7,2018-09-25,640500,5472700,547270.0,4925430.0,Paid,,15
PRJ-2018-027,8,2018-10-25,653900,6126600,612660.0,5513940.0,Approved,,15
PRJ-2018-027,9,2018-11-24,651000,6777600,677760.0,6099840.0,Pending,2018-12-31,15
PRJ-2018-027,10,2018-12-24,650300,7427900,742790.0,6685110.0,Paid,2019-01-20,15
PRJ-2018-027,11,2019-01-23,676400,8104300,810430.0,7293870.0,Approved,2019-02-25,15
PRJ-2018-027,12,2019-02-22,635000,8739300,873930.0,7865370.0,Paid,,15
PRJ-2018-027,13,2019-03-24,635700,9375000,937500.0,8437500.0,Paid,2019-04-27,15
PRJ-2018-027,14,2019-04-23,675500,10050500,1005050.0,9045450.0,Approved,2019-05-22,15
PRJ-2018-027,15,2019-05-23,660800,10711300,1071130.0,9640170.0,Paid,2019-06-23,15
PRJ-2018-027,16,2019-06-22,616200,11327500,1132750.0,10194750.0,Paid,2019-07-28,15
PRJ-2018-027,17,2019-07-22,593000,11920500,1192050.0,10728450.0,Paid,2019-08-17,15
PRJ-2018-027,18,2019-08-21,580200,12500700,1250070.0,11250630.0,Paid,2019-09-22,15
PRJ-2018-027,19,2019-09-20,574000,13074700,1307470.0,11767230.0,Pending,2019-10-22,14
PRJ-2018-027,20,2019-10-20,597000,13671700,1367170.0,12304530.0,Paid,2019-11-25,13
PRJ-2018-027,21,2019-11-19,564900,14236600,1423660.0,12812940.0,Paid,2019-12-14,13
PRJ-2018-027,24,2020-02-17,69000,14305600,1430560.0,12875040.0,Pending,2020-03-23,13
PRJ-2018-027,25,2020-03-18,179600,14485200,1448520.0,13036680.0,Pending,,13
PRJ-2018-028,2,2018-03-04,1210500,1210500,121050.0,1089450.0,Paid,,12
PRJ-2018-028,3,2018-04-03,1467800,2678300,267830.0,2410470.0,Pending,,15
PRJ-2018-028,4,2018-05-03,901500,3579800,357980.0,3221820.0,Paid,2018-05-29,15
PRJ-2018-028,5,2018-06-02,868500,4448300,444830.0,4003470.0,Approved,2018-07-04,15
PRJ-2018-028,6,2018-07-02,876800,5325100,532510.0,4792590.0,Paid,2018-07-27,15
PRJ-2018-028,7,2018-08-01,833900,6159000,615900.0,5543100.0,Paid,2018-08-29,15
PRJ-2018-028,8,2018-08-31,852400,7011400,701140.0,6310260.0,Paid,2018-10-07,15
PRJ-2018-028,9,2018-09-30,868300,7879700,787970.0,7091730.0,Paid,2018-11-03,15
PRJ-2018-028,10,2018-10-30,767100,8646800,864680.0,7782120.0,Pending,2018-12-01,15
PRJ-2018-028,11,2018-11-29,785500,9432300,943230.0,8489070.0,Paid,2018-12-27,13
PRJ-2018-028,12,2018-12-29,759700,10192000,1019200.0,9172800.0,Paid,,13
PRJ-2018-028,14,2019-02-27,90500,10282500,1028250.0,9254250.0,Pending,2019-04-03,13
PRJ-2018-029,2,2018-04-08,794900,794900,79490.0,715410.0,Paid,2018-05-10,9
PRJ-2018-029,3,2018-05-08,1002500,1797400,179740.0,1617660.0,Paid,2018-06-04,12
PRJ-2018-029,4,2018-06-07,920000,2717400,271740.0,2445660.0,Approved,,15
PRJ-2018-029,5,2018-07-07,589100,3306500,330650.0,2975850.0,Pending,2018-08-08,15
PRJ-2018-029,6,2018-08-06,567500,3874000,387400.0,3486600.0,Pending,,15
PRJ-2018-029,7,2018-09-05,565600,4439600,443960.0,3995640.0,Approved,2018-10-08,15
PRJ-2018-029,8,2018-10-05,572900,5012500,501250.0,4511250.0,Pending,,15
PRJ-2018-029,9,2018-11-04,568300,5580800,558080.0,5022720.0,Paid,,15
PRJ-2018-029,10,2018-12-04,559100,6139900,613990.0,5525910.0,Paid,2019-01-10,15
PRJ-2018-029,11,2019-01-03,568800,6708700,670870.0,6037830.0,Pending,,15
PRJ-2018-029,12,2019-02-02,555800,7264500,726450.0,6538050.0,Paid,2019-03-02,15
